
######################################################################
# Sesion de entrenamiento iniciada: 2026-08-19 23:27:48  (run_id=20260819_232747)
######################################################################

Usando dispositivo: cuda
GPU: NVIDIA GeForce RTX 2050
Split 'train': 33495 muestras
Split 'valid': 6305 muestras
Split 'test': 6305 muestras
Distribucion de rutas en train:
 A    11661
D     6101
C     5661
B     5371
E     4701
Name: count, dtype: int64
[Train][Epoca 1/40] Batch 240/4187  Loss: 0.068450 (t=0.042240, q=0.002621)  Tiempo: 44.4s
[Train][Epoca 1/40] Batch 260/4187  Loss: 0.044949 (t=0.029517, q=0.001543)  Tiempo: 45.6s
[Train][Epoca 1/40] Batch 280/4187  Loss: 0.065965 (t=0.045427, q=0.002054)  Tiempo: 46.8s
[Train][Epoca 1/40] Batch 300/4187  Loss: 0.031688 (t=0.018769, q=0.001292)  Tiempo: 48.0s
[Train][Epoca 1/40] Batch 320/4187  Loss: 0.083907 (t=0.050392, q=0.003352)  Tiempo: 49.2s
[Train][Epoca 1/40] Batch 340/4187  Loss: 0.044058 (t=0.023584, q=0.002047)  Tiempo: 50.4s
[Train][Epoca 1/40] Batch 360/4187  Loss: 0.047727 (t=0.030041, q=0.001769)  Tiempo: 51.6s
[Train][Epoca 1/40] Batch 380/4187  Loss: 0.044350 (t=0.021426, q=0.002292)  Tiempo: 52.8s
[Train][Epoca 1/40] Batch 400/4187  Loss: 0.075345 (t=0.049344, q=0.002600)  Tiempo: 54.0s
[Train][Epoca 1/40] Batch 420/4187  Loss: 0.101001 (t=0.024707, q=0.007629)  Tiempo: 55.3s
[Train][Epoca 1/40] Batch 440/4187  Loss: 0.044188 (t=0.031234, q=0.001295)  Tiempo: 56.5s
[Train][Epoca 1/40] Batch 460/4187  Loss: 0.056501 (t=0.033553, q=0.002295)  Tiempo: 57.7s
[Train][Epoca 1/40] Batch 480/4187  Loss: 0.075089 (t=0.049851, q=0.002524)  Tiempo: 58.9s
[Train][Epoca 1/40] Batch 500/4187  Loss: 0.068129 (t=0.040213, q=0.002792)  Tiempo: 60.1s
[Train][Epoca 1/40] Batch 520/4187  Loss: 0.098448 (t=0.059370, q=0.003908)  Tiempo: 61.4s
[Train][Epoca 1/40] Batch 540/4187  Loss: 0.051841 (t=0.024142, q=0.002770)  Tiempo: 62.6s
[Train][Epoca 1/40] Batch 560/4187  Loss: 0.095283 (t=0.049633, q=0.004565)  Tiempo: 63.8s
[Train][Epoca 1/40] Batch 580/4187  Loss: 0.057624 (t=0.033092, q=0.002453)  Tiempo: 65.0s
[Train][Epoca 1/40] Batch 600/4187  Loss: 0.062695 (t=0.025989, q=0.003671)  Tiempo: 66.2s
[Train][Epoca 1/40] Batch 620/4187  Loss: 0.083973 (t=0.053883, q=0.003009)  Tiempo: 67.4s
[Train][Epoca 1/40] Batch 640/4187  Loss: 0.077535 (t=0.034693, q=0.004284)  Tiempo: 68.6s
[Train][Epoca 1/40] Batch 660/4187  Loss: 0.079817 (t=0.044431, q=0.003539)  Tiempo: 69.8s
[Train][Epoca 1/40] Batch 680/4187  Loss: 0.042553 (t=0.028666, q=0.001389)  Tiempo: 71.1s
[Train][Epoca 1/40] Batch 700/4187  Loss: 0.075350 (t=0.061754, q=0.001360)  Tiempo: 72.4s
[Train][Epoca 1/40] Batch 720/4187  Loss: 0.043107 (t=0.030114, q=0.001299)  Tiempo: 73.5s
[Train][Epoca 1/40] Batch 740/4187  Loss: 0.038156 (t=0.029197, q=0.000896)  Tiempo: 74.7s
[Train][Epoca 1/40] Batch 760/4187  Loss: 0.043834 (t=0.027604, q=0.001623)  Tiempo: 75.9s
[Train][Epoca 1/40] Batch 780/4187  Loss: 0.056573 (t=0.028594, q=0.002798)  Tiempo: 77.2s
[Train][Epoca 1/40] Batch 800/4187  Loss: 0.134635 (t=0.072647, q=0.006199)  Tiempo: 78.4s
[Train][Epoca 1/40] Batch 820/4187  Loss: 0.084637 (t=0.060443, q=0.002419)  Tiempo: 79.6s
[Train][Epoca 1/40] Batch 840/4187  Loss: 0.057762 (t=0.044744, q=0.001302)  Tiempo: 80.8s
[Train][Epoca 1/40] Batch 860/4187  Loss: 0.047181 (t=0.034590, q=0.001259)  Tiempo: 82.0s
[Train][Epoca 1/40] Batch 880/4187  Loss: 0.142127 (t=0.062294, q=0.007983)  Tiempo: 83.2s
[Train][Epoca 1/40] Batch 900/4187  Loss: 0.062645 (t=0.047842, q=0.001480)  Tiempo: 84.4s
[Train][Epoca 1/40] Batch 920/4187  Loss: 0.045013 (t=0.023071, q=0.002194)  Tiempo: 85.7s
[Train][Epoca 1/40] Batch 940/4187  Loss: 0.065586 (t=0.053632, q=0.001195)  Tiempo: 86.9s
[Train][Epoca 1/40] Batch 960/4187  Loss: 0.054757 (t=0.045236, q=0.000952)  Tiempo: 88.1s
[Train][Epoca 1/40] Batch 980/4187  Loss: 0.064562 (t=0.026417, q=0.003814)  Tiempo: 89.3s
[Train][Epoca 1/40] Batch 1000/4187  Loss: 0.083299 (t=0.047628, q=0.003567)  Tiempo: 90.5s
[Train][Epoca 1/40] Batch 1020/4187  Loss: 0.079742 (t=0.042830, q=0.003691)  Tiempo: 91.7s
[Train][Epoca 1/40] Batch 1040/4187  Loss: 0.058289 (t=0.030250, q=0.002804)  Tiempo: 92.9s
[Train][Epoca 1/40] Batch 1060/4187  Loss: 0.038456 (t=0.022444, q=0.001601)  Tiempo: 94.1s
[Train][Epoca 1/40] Batch 1080/4187  Loss: 0.062390 (t=0.041297, q=0.002109)  Tiempo: 95.3s
[Train][Epoca 1/40] Batch 1100/4187  Loss: 0.030399 (t=0.022314, q=0.000808)  Tiempo: 96.5s
[Train][Epoca 1/40] Batch 1120/4187  Loss: 0.061089 (t=0.040684, q=0.002041)  Tiempo: 97.7s
[Train][Epoca 1/40] Batch 1140/4187  Loss: 0.050641 (t=0.021411, q=0.002923)  Tiempo: 99.0s
[Train][Epoca 1/40] Batch 1160/4187  Loss: 0.054298 (t=0.034041, q=0.002026)  Tiempo: 100.2s
[Train][Epoca 1/40] Batch 1180/4187  Loss: 0.074824 (t=0.046722, q=0.002810)  Tiempo: 101.3s
[Train][Epoca 1/40] Batch 1200/4187  Loss: 0.053323 (t=0.034169, q=0.001915)  Tiempo: 102.5s
[Train][Epoca 1/40] Batch 1220/4187  Loss: 0.093643 (t=0.036537, q=0.005711)  Tiempo: 103.7s
[Train][Epoca 1/40] Batch 1240/4187  Loss: 0.063938 (t=0.040576, q=0.002336)  Tiempo: 104.9s
[Train][Epoca 1/40] Batch 1260/4187  Loss: 0.079235 (t=0.043012, q=0.003622)  Tiempo: 106.1s
[Train][Epoca 1/40] Batch 1280/4187  Loss: 0.046363 (t=0.038232, q=0.000813)  Tiempo: 107.3s
[Train][Epoca 1/40] Batch 1300/4187  Loss: 0.063388 (t=0.034987, q=0.002840)  Tiempo: 108.5s
[Train][Epoca 1/40] Batch 1320/4187  Loss: 0.079908 (t=0.043248, q=0.003666)  Tiempo: 109.7s
[Train][Epoca 1/40] Batch 1340/4187  Loss: 0.052796 (t=0.036042, q=0.001675)  Tiempo: 110.9s
[Train][Epoca 1/40] Batch 1360/4187  Loss: 0.044406 (t=0.022665, q=0.002174)  Tiempo: 112.1s
[Train][Epoca 1/40] Batch 1380/4187  Loss: 0.075412 (t=0.047088, q=0.002832)  Tiempo: 113.3s
[Train][Epoca 1/40] Batch 1400/4187  Loss: 0.093778 (t=0.041281, q=0.005250)  Tiempo: 114.5s
[Train][Epoca 1/40] Batch 1420/4187  Loss: 0.066002 (t=0.033827, q=0.003218)  Tiempo: 115.7s
[Train][Epoca 1/40] Batch 1440/4187  Loss: 0.099017 (t=0.062322, q=0.003670)  Tiempo: 116.9s
[Train][Epoca 1/40] Batch 1460/4187  Loss: 0.074016 (t=0.050830, q=0.002319)  Tiempo: 118.1s
[Train][Epoca 1/40] Batch 1480/4187  Loss: 0.046235 (t=0.033724, q=0.001251)  Tiempo: 119.2s
[Train][Epoca 1/40] Batch 1500/4187  Loss: 0.039956 (t=0.034058, q=0.000590)  Tiempo: 120.4s
[Train][Epoca 1/40] Batch 1520/4187  Loss: 0.072937 (t=0.059594, q=0.001334)  Tiempo: 121.6s
[Train][Epoca 1/40] Batch 1540/4187  Loss: 0.057029 (t=0.035496, q=0.002153)  Tiempo: 122.8s
[Train][Epoca 1/40] Batch 1560/4187  Loss: 0.058924 (t=0.040777, q=0.001815)  Tiempo: 124.1s
[Train][Epoca 1/40] Batch 1580/4187  Loss: 0.050417 (t=0.030234, q=0.002018)  Tiempo: 125.2s
[Train][Epoca 1/40] Batch 1600/4187  Loss: 0.036511 (t=0.015889, q=0.002062)  Tiempo: 126.5s
[Train][Epoca 1/40] Batch 1620/4187  Loss: 0.077727 (t=0.060885, q=0.001684)  Tiempo: 127.7s
[Train][Epoca 1/40] Batch 1640/4187  Loss: 0.054705 (t=0.026180, q=0.002852)  Tiempo: 128.8s
[Train][Epoca 1/40] Batch 1660/4187  Loss: 0.059966 (t=0.037052, q=0.002291)  Tiempo: 130.0s
[Train][Epoca 1/40] Batch 1680/4187  Loss: 0.055851 (t=0.026407, q=0.002944)  Tiempo: 131.2s
[Train][Epoca 1/40] Batch 1700/4187  Loss: 0.072746 (t=0.041420, q=0.003133)  Tiempo: 132.5s
[Train][Epoca 1/40] Batch 1720/4187  Loss: 0.063600 (t=0.050995, q=0.001260)  Tiempo: 133.7s
[Train][Epoca 1/40] Batch 1740/4187  Loss: 0.055230 (t=0.030808, q=0.002442)  Tiempo: 134.8s
[Train][Epoca 1/40] Batch 1760/4187  Loss: 0.050791 (t=0.015587, q=0.003520)  Tiempo: 136.0s
[Train][Epoca 1/40] Batch 1780/4187  Loss: 0.098961 (t=0.044974, q=0.005399)  Tiempo: 137.1s
[Train][Epoca 1/40] Batch 1800/4187  Loss: 0.083791 (t=0.028383, q=0.005541)  Tiempo: 138.4s
[Train][Epoca 1/40] Batch 1820/4187  Loss: 0.085900 (t=0.063409, q=0.002249)  Tiempo: 139.5s
[Train][Epoca 1/40] Batch 1840/4187  Loss: 0.068863 (t=0.040284, q=0.002858)  Tiempo: 140.7s
[Train][Epoca 1/40] Batch 1860/4187  Loss: 0.052291 (t=0.036978, q=0.001531)  Tiempo: 141.9s
[Train][Epoca 1/40] Batch 1880/4187  Loss: 0.063897 (t=0.044246, q=0.001965)  Tiempo: 143.0s
[Train][Epoca 1/40] Batch 1900/4187  Loss: 0.054904 (t=0.033298, q=0.002161)  Tiempo: 144.3s
[Train][Epoca 1/40] Batch 1920/4187  Loss: 0.061869 (t=0.053786, q=0.000808)  Tiempo: 145.4s
[Train][Epoca 1/40] Batch 1940/4187  Loss: 0.057713 (t=0.039149, q=0.001856)  Tiempo: 146.6s
[Train][Epoca 1/40] Batch 1960/4187  Loss: 0.090550 (t=0.062119, q=0.002843)  Tiempo: 147.8s
[Train][Epoca 1/40] Batch 1980/4187  Loss: 0.080127 (t=0.040150, q=0.003998)  Tiempo: 149.0s
[Train][Epoca 1/40] Batch 2000/4187  Loss: 0.073271 (t=0.058927, q=0.001434)  Tiempo: 150.2s
[Train][Epoca 1/40] Batch 2020/4187  Loss: 0.068381 (t=0.035504, q=0.003288)  Tiempo: 151.3s
[Train][Epoca 1/40] Batch 2040/4187  Loss: 0.087723 (t=0.063777, q=0.002395)  Tiempo: 152.5s
[Train][Epoca 1/40] Batch 2060/4187  Loss: 0.068680 (t=0.031877, q=0.003680)  Tiempo: 153.7s
[Train][Epoca 1/40] Batch 2080/4187  Loss: 0.075030 (t=0.033856, q=0.004117)  Tiempo: 154.9s
[Train][Epoca 1/40] Batch 2100/4187  Loss: 0.079481 (t=0.030633, q=0.004885)  Tiempo: 156.2s
[Train][Epoca 1/40] Batch 2120/4187  Loss: 0.096375 (t=0.079398, q=0.001698)  Tiempo: 157.3s
[Train][Epoca 1/40] Batch 2140/4187  Loss: 0.076869 (t=0.037641, q=0.003923)  Tiempo: 158.6s
[Train][Epoca 1/40] Batch 2160/4187  Loss: 0.076864 (t=0.055922, q=0.002094)  Tiempo: 159.7s
[Train][Epoca 1/40] Batch 2180/4187  Loss: 0.048245 (t=0.039542, q=0.000870)  Tiempo: 161.0s
[Train][Epoca 1/40] Batch 2200/4187  Loss: 0.073301 (t=0.048087, q=0.002521)  Tiempo: 162.1s
[Train][Epoca 1/40] Batch 2220/4187  Loss: 0.051230 (t=0.027244, q=0.002399)  Tiempo: 163.3s
[Train][Epoca 1/40] Batch 2240/4187  Loss: 0.063448 (t=0.029031, q=0.003442)  Tiempo: 164.4s
[Train][Epoca 1/40] Batch 2260/4187  Loss: 0.101338 (t=0.077282, q=0.002406)  Tiempo: 165.6s
[Train][Epoca 1/40] Batch 2280/4187  Loss: 0.060117 (t=0.028675, q=0.003144)  Tiempo: 166.9s
[Train][Epoca 1/40] Batch 2300/4187  Loss: 0.061350 (t=0.051382, q=0.000997)  Tiempo: 168.1s
[Train][Epoca 1/40] Batch 2320/4187  Loss: 0.081486 (t=0.039000, q=0.004249)  Tiempo: 169.3s
[Train][Epoca 1/40] Batch 2340/4187  Loss: 0.052715 (t=0.040083, q=0.001263)  Tiempo: 170.5s
[Train][Epoca 1/40] Batch 2360/4187  Loss: 0.048964 (t=0.029663, q=0.001930)  Tiempo: 171.7s
[Train][Epoca 1/40] Batch 2380/4187  Loss: 0.072695 (t=0.033319, q=0.003938)  Tiempo: 172.8s
[Train][Epoca 1/40] Batch 2400/4187  Loss: 0.039141 (t=0.023321, q=0.001582)  Tiempo: 174.0s
[Train][Epoca 1/40] Batch 2420/4187  Loss: 0.033681 (t=0.014116, q=0.001956)  Tiempo: 175.2s
[Train][Epoca 1/40] Batch 2440/4187  Loss: 0.058673 (t=0.035906, q=0.002277)  Tiempo: 176.5s
[Train][Epoca 1/40] Batch 2460/4187  Loss: 0.088733 (t=0.070101, q=0.001863)  Tiempo: 177.6s
[Train][Epoca 1/40] Batch 2480/4187  Loss: 0.067156 (t=0.045371, q=0.002179)  Tiempo: 178.8s
[Train][Epoca 1/40] Batch 2500/4187  Loss: 0.055478 (t=0.042666, q=0.001281)  Tiempo: 180.0s
[Train][Epoca 1/40] Batch 2520/4187  Loss: 0.046805 (t=0.020121, q=0.002668)  Tiempo: 181.3s
[Train][Epoca 1/40] Batch 2540/4187  Loss: 0.267997 (t=0.035738, q=0.023226)  Tiempo: 182.5s
[Train][Epoca 1/40] Batch 2560/4187  Loss: 0.035577 (t=0.020819, q=0.001476)  Tiempo: 183.7s
[Train][Epoca 1/40] Batch 2580/4187  Loss: 0.056672 (t=0.038408, q=0.001826)  Tiempo: 184.8s
[Train][Epoca 1/40] Batch 2600/4187  Loss: 0.088381 (t=0.044835, q=0.004355)  Tiempo: 186.0s
[Train][Epoca 1/40] Batch 2620/4187  Loss: 0.078198 (t=0.045400, q=0.003280)  Tiempo: 187.2s
[Train][Epoca 1/40] Batch 2640/4187  Loss: 0.086515 (t=0.040037, q=0.004648)  Tiempo: 188.4s
[Train][Epoca 1/40] Batch 2660/4187  Loss: 0.043571 (t=0.029809, q=0.001376)  Tiempo: 189.5s
[Train][Epoca 1/40] Batch 2680/4187  Loss: 0.052562 (t=0.041661, q=0.001090)  Tiempo: 190.7s
[Train][Epoca 1/40] Batch 2700/4187  Loss: 0.066298 (t=0.037067, q=0.002923)  Tiempo: 191.8s
[Train][Epoca 1/40] Batch 2720/4187  Loss: 0.055312 (t=0.029912, q=0.002540)  Tiempo: 193.0s
[Train][Epoca 1/40] Batch 2740/4187  Loss: 0.033630 (t=0.014297, q=0.001933)  Tiempo: 194.1s
[Train][Epoca 1/40] Batch 2760/4187  Loss: 0.047947 (t=0.021532, q=0.002641)  Tiempo: 195.3s
[Train][Epoca 1/40] Batch 2780/4187  Loss: 0.056225 (t=0.040406, q=0.001582)  Tiempo: 196.5s
[Train][Epoca 1/40] Batch 2800/4187  Loss: 0.036734 (t=0.023126, q=0.001361)  Tiempo: 197.7s
[Train][Epoca 1/40] Batch 2820/4187  Loss: 0.063010 (t=0.040093, q=0.002292)  Tiempo: 198.8s
[Train][Epoca 1/40] Batch 2840/4187  Loss: 0.034023 (t=0.027024, q=0.000700)  Tiempo: 200.1s
[Train][Epoca 1/40] Batch 2860/4187  Loss: 0.056934 (t=0.039127, q=0.001781)  Tiempo: 201.2s
[Train][Epoca 1/40] Batch 2880/4187  Loss: 0.084564 (t=0.048493, q=0.003607)  Tiempo: 202.5s
[Train][Epoca 1/40] Batch 2900/4187  Loss: 0.044277 (t=0.027984, q=0.001629)  Tiempo: 203.7s
[Train][Epoca 1/40] Batch 2920/4187  Loss: 0.072130 (t=0.060803, q=0.001133)  Tiempo: 204.9s
[Train][Epoca 1/40] Batch 2940/4187  Loss: 0.069300 (t=0.042115, q=0.002719)  Tiempo: 206.1s
[Train][Epoca 1/40] Batch 2960/4187  Loss: 0.046703 (t=0.025782, q=0.002092)  Tiempo: 207.3s
[Train][Epoca 1/40] Batch 2980/4187  Loss: 0.069932 (t=0.058241, q=0.001169)  Tiempo: 208.6s
[Train][Epoca 1/40] Batch 3000/4187  Loss: 0.040820 (t=0.021717, q=0.001910)  Tiempo: 209.8s
[Train][Epoca 1/40] Batch 3020/4187  Loss: 0.062627 (t=0.039705, q=0.002292)  Tiempo: 211.0s
[Train][Epoca 1/40] Batch 3040/4187  Loss: 0.058081 (t=0.039342, q=0.001874)  Tiempo: 212.1s
[Train][Epoca 1/40] Batch 3060/4187  Loss: 0.099667 (t=0.045722, q=0.005394)  Tiempo: 213.3s
[Train][Epoca 1/40] Batch 3080/4187  Loss: 0.071895 (t=0.044613, q=0.002728)  Tiempo: 214.5s
[Train][Epoca 1/40] Batch 3100/4187  Loss: 0.072290 (t=0.027839, q=0.004445)  Tiempo: 215.6s
[Train][Epoca 1/40] Batch 3120/4187  Loss: 0.043071 (t=0.024636, q=0.001843)  Tiempo: 216.8s
[Train][Epoca 1/40] Batch 3140/4187  Loss: 0.058560 (t=0.041379, q=0.001718)  Tiempo: 217.9s
[Train][Epoca 1/40] Batch 3160/4187  Loss: 0.081589 (t=0.047926, q=0.003366)  Tiempo: 219.2s
[Train][Epoca 1/40] Batch 3180/4187  Loss: 0.067085 (t=0.042795, q=0.002429)  Tiempo: 220.3s
[Train][Epoca 1/40] Batch 3200/4187  Loss: 0.072569 (t=0.054271, q=0.001830)  Tiempo: 221.5s
[Train][Epoca 1/40] Batch 3220/4187  Loss: 0.053633 (t=0.027575, q=0.002606)  Tiempo: 222.7s
[Train][Epoca 1/40] Batch 3240/4187  Loss: 0.088665 (t=0.034048, q=0.005462)  Tiempo: 223.8s
[Train][Epoca 1/40] Batch 3260/4187  Loss: 0.047248 (t=0.033933, q=0.001332)  Tiempo: 225.1s
[Train][Epoca 1/40] Batch 3280/4187  Loss: 0.063501 (t=0.036651, q=0.002685)  Tiempo: 226.3s
[Train][Epoca 1/40] Batch 3300/4187  Loss: 0.073683 (t=0.063279, q=0.001040)  Tiempo: 227.5s
[Train][Epoca 1/40] Batch 3320/4187  Loss: 0.071300 (t=0.036979, q=0.003432)  Tiempo: 228.7s
[Train][Epoca 1/40] Batch 3340/4187  Loss: 0.048623 (t=0.034050, q=0.001457)  Tiempo: 229.9s
[Train][Epoca 1/40] Batch 3360/4187  Loss: 0.050389 (t=0.042622, q=0.000777)  Tiempo: 231.0s
[Train][Epoca 1/40] Batch 3380/4187  Loss: 0.070260 (t=0.044581, q=0.002568)  Tiempo: 232.2s
[Train][Epoca 1/40] Batch 3400/4187  Loss: 0.056809 (t=0.040112, q=0.001670)  Tiempo: 233.4s
[Train][Epoca 1/40] Batch 3420/4187  Loss: 0.044912 (t=0.025983, q=0.001893)  Tiempo: 234.6s
[Train][Epoca 1/40] Batch 3440/4187  Loss: 0.071798 (t=0.044512, q=0.002729)  Tiempo: 235.9s
[Train][Epoca 1/40] Batch 3460/4187  Loss: 0.055960 (t=0.043978, q=0.001198)  Tiempo: 237.1s
[Train][Epoca 1/40] Batch 3480/4187  Loss: 0.050706 (t=0.030050, q=0.002066)  Tiempo: 238.3s
[Train][Epoca 1/40] Batch 3500/4187  Loss: 0.023128 (t=0.016838, q=0.000629)  Tiempo: 239.4s
[Train][Epoca 1/40] Batch 3520/4187  Loss: 0.053487 (t=0.028303, q=0.002518)  Tiempo: 240.6s
[Train][Epoca 1/40] Batch 3540/4187  Loss: 0.030677 (t=0.016959, q=0.001372)  Tiempo: 241.8s
[Train][Epoca 1/40] Batch 3560/4187  Loss: 0.095982 (t=0.041334, q=0.005465)  Tiempo: 242.9s
[Train][Epoca 1/40] Batch 3580/4187  Loss: 0.103838 (t=0.077404, q=0.002643)  Tiempo: 244.1s
[Train][Epoca 1/40] Batch 3600/4187  Loss: 0.051300 (t=0.040769, q=0.001053)  Tiempo: 245.3s
[Train][Epoca 1/40] Batch 3620/4187  Loss: 0.103730 (t=0.063939, q=0.003979)  Tiempo: 246.4s
[Train][Epoca 1/40] Batch 3640/4187  Loss: 0.102442 (t=0.068945, q=0.003350)  Tiempo: 247.6s
[Train][Epoca 1/40] Batch 3660/4187  Loss: 0.074232 (t=0.049908, q=0.002432)  Tiempo: 248.8s
[Train][Epoca 1/40] Batch 3680/4187  Loss: 0.071629 (t=0.040775, q=0.003085)  Tiempo: 249.9s
[Train][Epoca 1/40] Batch 3700/4187  Loss: 0.058358 (t=0.032418, q=0.002594)  Tiempo: 251.0s
[Train][Epoca 1/40] Batch 3720/4187  Loss: 0.051622 (t=0.032715, q=0.001891)  Tiempo: 252.2s
[Train][Epoca 1/40] Batch 3740/4187  Loss: 0.077498 (t=0.046333, q=0.003116)  Tiempo: 253.4s
[Train][Epoca 1/40] Batch 3760/4187  Loss: 0.037704 (t=0.023565, q=0.001414)  Tiempo: 254.6s
[Train][Epoca 1/40] Batch 3780/4187  Loss: 0.062250 (t=0.046056, q=0.001619)  Tiempo: 255.8s
[Train][Epoca 1/40] Batch 3800/4187  Loss: 0.034828 (t=0.021174, q=0.001365)  Tiempo: 256.9s
[Train][Epoca 1/40] Batch 3820/4187  Loss: 0.095629 (t=0.059839, q=0.003579)  Tiempo: 258.1s
[Train][Epoca 1/40] Batch 3840/4187  Loss: 0.052238 (t=0.025636, q=0.002660)  Tiempo: 259.2s
[Train][Epoca 1/40] Batch 3860/4187  Loss: 0.070701 (t=0.034246, q=0.003646)  Tiempo: 260.4s
[Train][Epoca 1/40] Batch 3880/4187  Loss: 0.041179 (t=0.026321, q=0.001486)  Tiempo: 261.6s
[Train][Epoca 1/40] Batch 3900/4187  Loss: 0.094791 (t=0.072750, q=0.002204)  Tiempo: 262.8s
[Train][Epoca 1/40] Batch 3920/4187  Loss: 0.041159 (t=0.018226, q=0.002293)  Tiempo: 264.0s
[Train][Epoca 1/40] Batch 3940/4187  Loss: 0.050648 (t=0.032256, q=0.001839)  Tiempo: 265.1s
[Train][Epoca 1/40] Batch 3960/4187  Loss: 0.044903 (t=0.037364, q=0.000754)  Tiempo: 266.3s
[Train][Epoca 1/40] Batch 3980/4187  Loss: 0.056446 (t=0.034377, q=0.002207)  Tiempo: 267.5s
[Train][Epoca 1/40] Batch 4000/4187  Loss: 0.040114 (t=0.029745, q=0.001037)  Tiempo: 268.7s
[Train][Epoca 1/40] Batch 4020/4187  Loss: 0.036113 (t=0.024724, q=0.001139)  Tiempo: 269.8s
[Train][Epoca 1/40] Batch 4040/4187  Loss: 0.042028 (t=0.021314, q=0.002071)  Tiempo: 271.0s
[Train][Epoca 1/40] Batch 4060/4187  Loss: 0.081490 (t=0.058889, q=0.002260)  Tiempo: 272.1s
[Train][Epoca 1/40] Batch 4080/4187  Loss: 0.048103 (t=0.035486, q=0.001262)  Tiempo: 273.3s
[Train][Epoca 1/40] Batch 4100/4187  Loss: 0.096273 (t=0.050163, q=0.004611)  Tiempo: 274.5s
[Train][Epoca 1/40] Batch 4120/4187  Loss: 0.080509 (t=0.048136, q=0.003237)  Tiempo: 275.6s
[Train][Epoca 1/40] Batch 4140/4187  Loss: 0.070468 (t=0.047338, q=0.002313)  Tiempo: 276.8s
[Train][Epoca 1/40] Batch 4160/4187  Loss: 0.072612 (t=0.044597, q=0.002801)  Tiempo: 278.0s
[Train][Epoca 1/40] Batch 4180/4187  Loss: 0.273344 (t=0.064298, q=0.020905)  Tiempo: 279.2s
[Train] Epoca 1 terminada en 279.6s  Loss: 0.069552  (t=0.040783, q=0.002877)
[Val][Epoca 1/40] Batch 0/789  Loss: 0.047271 (t=0.041095, q=0.000618)  Tiempo: 28.6s
[Val][Epoca 1/40] Batch 20/789  Loss: 0.114653 (t=0.108267, q=0.000639)  Tiempo: 29.2s
[Val][Epoca 1/40] Batch 40/789  Loss: 0.192348 (t=0.185052, q=0.000730)  Tiempo: 29.9s
[Val][Epoca 1/40] Batch 60/789  Loss: 0.217414 (t=0.210526, q=0.000689)  Tiempo: 30.6s
[Val][Epoca 1/40] Batch 80/789  Loss: 0.205990 (t=0.152823, q=0.005317)  Tiempo: 31.3s
[Val][Epoca 1/40] Batch 100/789  Loss: 0.437797 (t=0.393014, q=0.004478)  Tiempo: 31.9s
[Val][Epoca 1/40] Batch 120/789  Loss: 0.146216 (t=0.144849, q=0.000137)  Tiempo: 32.7s
[Val][Epoca 1/40] Batch 140/789  Loss: 0.054344 (t=0.034426, q=0.001992)  Tiempo: 33.4s
