
######################################################################
# Sesion de entrenamiento iniciada: 2026-08-18 06:57:00
######################################################################

Usando dispositivo: cuda
GPU: NVIDIA GeForce RTX 2050
Split 'train': 33495 muestras
Split 'valid': 6305 muestras
Split 'test': 6305 muestras
Distribucion de rutas en train:
 A    11661
D     6101
C     5661
B     5371
E     4701
Name: count, dtype: int64
[Train][Epoca 1/60] Batch 440/4187  Loss: 0.305867 (t=0.127748, q=0.017812)  Tiempo: 62.1s
[Train][Epoca 1/60] Batch 460/4187  Loss: 0.663806 (t=0.127012, q=0.053679)  Tiempo: 63.3s
[Train][Epoca 1/60] Batch 480/4187  Loss: 0.232082 (t=0.118707, q=0.011337)  Tiempo: 64.4s
[Train][Epoca 1/60] Batch 500/4187  Loss: 0.359789 (t=0.124262, q=0.023553)  Tiempo: 65.6s
[Train][Epoca 1/60] Batch 520/4187  Loss: 0.228220 (t=0.153688, q=0.007453)  Tiempo: 66.9s
[Train][Epoca 1/60] Batch 540/4187  Loss: 0.356345 (t=0.157298, q=0.019905)  Tiempo: 68.1s
[Train][Epoca 1/60] Batch 560/4187  Loss: 0.360385 (t=0.170675, q=0.018971)  Tiempo: 69.3s
[Train][Epoca 1/60] Batch 580/4187  Loss: 0.599605 (t=0.162858, q=0.043675)  Tiempo: 70.4s
[Train][Epoca 1/60] Batch 600/4187  Loss: 0.257937 (t=0.151687, q=0.010625)  Tiempo: 71.6s
[Train][Epoca 1/60] Batch 620/4187  Loss: 0.201577 (t=0.071050, q=0.013053)  Tiempo: 72.8s
[Train][Epoca 1/60] Batch 640/4187  Loss: 0.237679 (t=0.093455, q=0.014422)  Tiempo: 74.0s
[Train][Epoca 1/60] Batch 660/4187  Loss: 0.346841 (t=0.175234, q=0.017161)  Tiempo: 75.2s
[Train][Epoca 1/60] Batch 680/4187  Loss: 0.314833 (t=0.180914, q=0.013392)  Tiempo: 76.4s
[Train][Epoca 1/60] Batch 700/4187  Loss: 0.399253 (t=0.172953, q=0.022630)  Tiempo: 77.6s
[Train][Epoca 1/60] Batch 720/4187  Loss: 0.244625 (t=0.154230, q=0.009039)  Tiempo: 78.8s
[Train][Epoca 1/60] Batch 740/4187  Loss: 0.395794 (t=0.142593, q=0.025320)  Tiempo: 79.9s
[Train][Epoca 1/60] Batch 760/4187  Loss: 1.067635 (t=0.122012, q=0.094562)  Tiempo: 81.2s
[Train][Epoca 1/60] Batch 780/4187  Loss: 0.289904 (t=0.146384, q=0.014352)  Tiempo: 82.4s
[Train][Epoca 1/60] Batch 800/4187  Loss: 0.366367 (t=0.102727, q=0.026364)  Tiempo: 83.7s
[Train][Epoca 1/60] Batch 820/4187  Loss: 0.821812 (t=0.125198, q=0.069661)  Tiempo: 84.9s
[Train][Epoca 1/60] Batch 840/4187  Loss: 0.266958 (t=0.109078, q=0.015788)  Tiempo: 86.0s
[Train][Epoca 1/60] Batch 860/4187  Loss: 0.318533 (t=0.181465, q=0.013707)  Tiempo: 87.2s
[Train][Epoca 1/60] Batch 880/4187  Loss: 0.421876 (t=0.132887, q=0.028899)  Tiempo: 88.4s
[Train][Epoca 1/60] Batch 900/4187  Loss: 1.081776 (t=0.194536, q=0.088724)  Tiempo: 89.7s
[Train][Epoca 1/60] Batch 920/4187  Loss: 0.355493 (t=0.143355, q=0.021214)  Tiempo: 90.8s
[Train][Epoca 1/60] Batch 940/4187  Loss: 0.208664 (t=0.091094, q=0.011757)  Tiempo: 92.1s
[Train][Epoca 1/60] Batch 960/4187  Loss: 0.490348 (t=0.152490, q=0.033786)  Tiempo: 93.3s
[Train][Epoca 1/60] Batch 980/4187  Loss: 0.192303 (t=0.095273, q=0.009703)  Tiempo: 94.5s
[Train][Epoca 1/60] Batch 1000/4187  Loss: 0.418404 (t=0.224524, q=0.019388)  Tiempo: 95.8s
[Train][Epoca 1/60] Batch 1020/4187  Loss: 0.415715 (t=0.184917, q=0.023080)  Tiempo: 96.9s
[Train][Epoca 1/60] Batch 1040/4187  Loss: 0.404274 (t=0.234112, q=0.017016)  Tiempo: 98.2s
[Train][Epoca 1/60] Batch 1060/4187  Loss: 0.166845 (t=0.125439, q=0.004141)  Tiempo: 99.4s
[Train][Epoca 1/60] Batch 1080/4187  Loss: 0.316701 (t=0.170637, q=0.014606)  Tiempo: 100.5s
[Train][Epoca 1/60] Batch 1100/4187  Loss: 0.245144 (t=0.113723, q=0.013142)  Tiempo: 101.6s
[Train][Epoca 1/60] Batch 1120/4187  Loss: 0.270140 (t=0.092895, q=0.017725)  Tiempo: 102.8s
[Train][Epoca 1/60] Batch 1140/4187  Loss: 0.204072 (t=0.094712, q=0.010936)  Tiempo: 104.0s
[Train][Epoca 1/60] Batch 1160/4187  Loss: 0.308458 (t=0.171865, q=0.013659)  Tiempo: 105.2s
[Train][Epoca 1/60] Batch 1180/4187  Loss: 0.459803 (t=0.130290, q=0.032951)  Tiempo: 106.4s
[Train][Epoca 1/60] Batch 1200/4187  Loss: 0.345084 (t=0.134873, q=0.021021)  Tiempo: 107.5s
[Train][Epoca 1/60] Batch 1220/4187  Loss: 0.204333 (t=0.136393, q=0.006794)  Tiempo: 108.7s
[Train][Epoca 1/60] Batch 1240/4187  Loss: 0.370821 (t=0.133861, q=0.023696)  Tiempo: 109.9s
[Train][Epoca 1/60] Batch 1260/4187  Loss: 0.200917 (t=0.105946, q=0.009497)  Tiempo: 111.0s
[Train][Epoca 1/60] Batch 1280/4187  Loss: 0.294324 (t=0.123310, q=0.017101)  Tiempo: 112.3s
[Train][Epoca 1/60] Batch 1300/4187  Loss: 0.283987 (t=0.172200, q=0.011179)  Tiempo: 113.5s
[Train][Epoca 1/60] Batch 1320/4187  Loss: 0.337919 (t=0.142033, q=0.019589)  Tiempo: 114.6s
[Train][Epoca 1/60] Batch 1340/4187  Loss: 0.470264 (t=0.152326, q=0.031794)  Tiempo: 115.8s
[Train][Epoca 1/60] Batch 1360/4187  Loss: 0.657323 (t=0.090523, q=0.056680)  Tiempo: 116.9s
[Train][Epoca 1/60] Batch 1380/4187  Loss: 0.420170 (t=0.154313, q=0.026586)  Tiempo: 118.1s
[Train][Epoca 1/60] Batch 1400/4187  Loss: 0.448802 (t=0.226144, q=0.022266)  Tiempo: 119.3s
[Train][Epoca 1/60] Batch 1420/4187  Loss: 0.261616 (t=0.102111, q=0.015950)  Tiempo: 120.5s
[Train][Epoca 1/60] Batch 1440/4187  Loss: 0.792821 (t=0.177998, q=0.061482)  Tiempo: 121.7s
[Train][Epoca 1/60] Batch 1460/4187  Loss: 0.705150 (t=0.142090, q=0.056306)  Tiempo: 122.9s
[Train][Epoca 1/60] Batch 1480/4187  Loss: 0.254083 (t=0.151716, q=0.010237)  Tiempo: 124.1s
[Train][Epoca 1/60] Batch 1500/4187  Loss: 0.479744 (t=0.172331, q=0.030741)  Tiempo: 125.3s
[Train][Epoca 1/60] Batch 1520/4187  Loss: 0.230751 (t=0.143829, q=0.008692)  Tiempo: 126.6s
[Train][Epoca 1/60] Batch 1540/4187  Loss: 1.055098 (t=0.194390, q=0.086071)  Tiempo: 127.8s
[Train][Epoca 1/60] Batch 1560/4187  Loss: 0.417372 (t=0.191308, q=0.022606)  Tiempo: 129.0s
[Train][Epoca 1/60] Batch 1580/4187  Loss: 0.459700 (t=0.171924, q=0.028778)  Tiempo: 130.2s
[Train][Epoca 1/60] Batch 1600/4187  Loss: 0.702295 (t=0.224991, q=0.047730)  Tiempo: 131.4s
[Train][Epoca 1/60] Batch 1620/4187  Loss: 0.377854 (t=0.264651, q=0.011320)  Tiempo: 132.6s
[Train][Epoca 1/60] Batch 1640/4187  Loss: 0.538934 (t=0.143852, q=0.039508)  Tiempo: 133.9s
[Train][Epoca 1/60] Batch 1660/4187  Loss: 0.363728 (t=0.225150, q=0.013858)  Tiempo: 135.1s
[Train][Epoca 1/60] Batch 1680/4187  Loss: 1.038196 (t=0.239877, q=0.079832)  Tiempo: 136.3s
[Train][Epoca 1/60] Batch 1700/4187  Loss: 0.528651 (t=0.250588, q=0.027806)  Tiempo: 137.5s
[Train][Epoca 1/60] Batch 1720/4187  Loss: 0.505392 (t=0.167421, q=0.033797)  Tiempo: 138.6s
[Train][Epoca 1/60] Batch 1740/4187  Loss: 0.372581 (t=0.134958, q=0.023762)  Tiempo: 139.8s
[Train][Epoca 1/60] Batch 1760/4187  Loss: 0.220066 (t=0.134155, q=0.008591)  Tiempo: 141.1s
[Train][Epoca 1/60] Batch 1780/4187  Loss: 0.258422 (t=0.190047, q=0.006838)  Tiempo: 142.3s
[Train][Epoca 1/60] Batch 1800/4187  Loss: 0.302640 (t=0.196399, q=0.010624)  Tiempo: 143.5s
[Train][Epoca 1/60] Batch 1820/4187  Loss: 0.484310 (t=0.167330, q=0.031698)  Tiempo: 144.6s
[Train][Epoca 1/60] Batch 1840/4187  Loss: 0.214985 (t=0.144306, q=0.007068)  Tiempo: 145.9s
[Train][Epoca 1/60] Batch 1860/4187  Loss: 0.824396 (t=0.173093, q=0.065130)  Tiempo: 147.1s
[Train][Epoca 1/60] Batch 1880/4187  Loss: 0.388073 (t=0.221596, q=0.016648)  Tiempo: 148.2s
[Train][Epoca 1/60] Batch 1900/4187  Loss: 0.357661 (t=0.169020, q=0.018864)  Tiempo: 149.4s
[Train][Epoca 1/60] Batch 1920/4187  Loss: 0.275259 (t=0.157779, q=0.011748)  Tiempo: 150.6s
[Train][Epoca 1/60] Batch 1940/4187  Loss: 0.310589 (t=0.191644, q=0.011895)  Tiempo: 151.8s
[Train][Epoca 1/60] Batch 1960/4187  Loss: 0.529313 (t=0.173801, q=0.035551)  Tiempo: 153.0s
[Train][Epoca 1/60] Batch 1980/4187  Loss: 0.458520 (t=0.146246, q=0.031227)  Tiempo: 154.1s
[Train][Epoca 1/60] Batch 2000/4187  Loss: 0.546475 (t=0.196532, q=0.034994)  Tiempo: 155.3s
[Train][Epoca 1/60] Batch 2020/4187  Loss: 0.505935 (t=0.158383, q=0.034755)  Tiempo: 156.5s
[Train][Epoca 1/60] Batch 2040/4187  Loss: 0.673015 (t=0.143403, q=0.052961)  Tiempo: 157.7s
[Train][Epoca 1/60] Batch 2060/4187  Loss: 0.392052 (t=0.161725, q=0.023033)  Tiempo: 158.8s
[Train][Epoca 1/60] Batch 2080/4187  Loss: 1.012434 (t=0.210168, q=0.080227)  Tiempo: 159.9s
[Train][Epoca 1/60] Batch 2100/4187  Loss: 0.767402 (t=0.144629, q=0.062277)  Tiempo: 161.1s
[Train][Epoca 1/60] Batch 2120/4187  Loss: 0.337183 (t=0.220701, q=0.011648)  Tiempo: 162.3s
[Train][Epoca 1/60] Batch 2140/4187  Loss: 0.248525 (t=0.105012, q=0.014351)  Tiempo: 163.6s
[Train][Epoca 1/60] Batch 2160/4187  Loss: 0.880284 (t=0.119687, q=0.076060)  Tiempo: 164.8s
[Train][Epoca 1/60] Batch 2180/4187  Loss: 0.236972 (t=0.161070, q=0.007590)  Tiempo: 166.0s
[Train][Epoca 1/60] Batch 2200/4187  Loss: 1.477779 (t=0.297742, q=0.118004)  Tiempo: 167.2s
[Train][Epoca 1/60] Batch 2220/4187  Loss: 0.469426 (t=0.119871, q=0.034956)  Tiempo: 168.4s
[Train][Epoca 1/60] Batch 2240/4187  Loss: 0.399454 (t=0.126133, q=0.027332)  Tiempo: 169.6s
[Train][Epoca 1/60] Batch 2260/4187  Loss: 0.215977 (t=0.153070, q=0.006291)  Tiempo: 170.8s
[Train][Epoca 1/60] Batch 2280/4187  Loss: 0.834876 (t=0.197466, q=0.063741)  Tiempo: 171.9s
[Train][Epoca 1/60] Batch 2300/4187  Loss: 0.401935 (t=0.233802, q=0.016813)  Tiempo: 173.1s
[Train][Epoca 1/60] Batch 2320/4187  Loss: 0.559494 (t=0.237126, q=0.032237)  Tiempo: 174.3s
[Train][Epoca 1/60] Batch 2340/4187  Loss: 0.533630 (t=0.198445, q=0.033518)  Tiempo: 175.5s
[Train][Epoca 1/60] Batch 2360/4187  Loss: 0.449050 (t=0.169384, q=0.027967)  Tiempo: 176.6s
[Train][Epoca 1/60] Batch 2380/4187  Loss: 0.296583 (t=0.197422, q=0.009916)  Tiempo: 177.8s
[Train][Epoca 1/60] Batch 2400/4187  Loss: 0.191221 (t=0.097746, q=0.009347)  Tiempo: 179.0s
[Train][Epoca 1/60] Batch 2420/4187  Loss: 0.323275 (t=0.168843, q=0.015443)  Tiempo: 180.2s
[Train][Epoca 1/60] Batch 2440/4187  Loss: 0.295742 (t=0.162060, q=0.013368)  Tiempo: 181.4s
[Train][Epoca 1/60] Batch 2460/4187  Loss: 0.335510 (t=0.232182, q=0.010333)  Tiempo: 182.5s
[Train][Epoca 1/60] Batch 2480/4187  Loss: 0.258220 (t=0.157230, q=0.010099)  Tiempo: 183.7s
[Train][Epoca 1/60] Batch 2500/4187  Loss: 0.488713 (t=0.175451, q=0.031326)  Tiempo: 184.9s
[Train][Epoca 1/60] Batch 2520/4187  Loss: 0.250046 (t=0.141263, q=0.010878)  Tiempo: 186.1s
[Train][Epoca 1/60] Batch 2540/4187  Loss: 0.288853 (t=0.176782, q=0.011207)  Tiempo: 187.3s
[Train][Epoca 1/60] Batch 2560/4187  Loss: 0.305939 (t=0.176418, q=0.012952)  Tiempo: 188.5s
[Train][Epoca 1/60] Batch 2580/4187  Loss: 0.139800 (t=0.106494, q=0.003331)  Tiempo: 189.6s
[Train][Epoca 1/60] Batch 2600/4187  Loss: 0.351383 (t=0.153211, q=0.019817)  Tiempo: 190.8s
[Train][Epoca 1/60] Batch 2620/4187  Loss: 0.358561 (t=0.138162, q=0.022040)  Tiempo: 191.9s
[Train][Epoca 1/60] Batch 2640/4187  Loss: 0.532599 (t=0.189979, q=0.034262)  Tiempo: 193.1s
[Train][Epoca 1/60] Batch 2660/4187  Loss: 0.282501 (t=0.110578, q=0.017192)  Tiempo: 194.3s
[Train][Epoca 1/60] Batch 2680/4187  Loss: 0.750313 (t=0.284667, q=0.046565)  Tiempo: 195.5s
[Train][Epoca 1/60] Batch 2700/4187  Loss: 0.311639 (t=0.138385, q=0.017325)  Tiempo: 196.6s
[Train][Epoca 1/60] Batch 2720/4187  Loss: 0.159511 (t=0.122107, q=0.003740)  Tiempo: 197.8s
[Train][Epoca 1/60] Batch 2740/4187  Loss: 0.463894 (t=0.174179, q=0.028972)  Tiempo: 199.0s
[Train][Epoca 1/60] Batch 2760/4187  Loss: 0.196420 (t=0.126668, q=0.006975)  Tiempo: 200.2s
[Train][Epoca 1/60] Batch 2780/4187  Loss: 0.251625 (t=0.113462, q=0.013816)  Tiempo: 201.4s
[Train][Epoca 1/60] Batch 2800/4187  Loss: 0.294002 (t=0.096181, q=0.019782)  Tiempo: 202.6s
[Train][Epoca 1/60] Batch 2820/4187  Loss: 0.310769 (t=0.126130, q=0.018464)  Tiempo: 203.8s
[Train][Epoca 1/60] Batch 2840/4187  Loss: 0.234691 (t=0.163229, q=0.007146)  Tiempo: 204.9s
[Train][Epoca 1/60] Batch 2860/4187  Loss: 0.215276 (t=0.141276, q=0.007400)  Tiempo: 206.1s
[Train][Epoca 1/60] Batch 2880/4187  Loss: 0.800095 (t=0.200851, q=0.059924)  Tiempo: 207.3s
[Train][Epoca 1/60] Batch 2900/4187  Loss: 0.327847 (t=0.187231, q=0.014062)  Tiempo: 208.5s
[Train][Epoca 1/60] Batch 2920/4187  Loss: 0.937618 (t=0.200674, q=0.073694)  Tiempo: 209.7s
[Train][Epoca 1/60] Batch 2940/4187  Loss: 0.428951 (t=0.200202, q=0.022875)  Tiempo: 210.9s
[Train][Epoca 1/60] Batch 2960/4187  Loss: 0.176310 (t=0.127038, q=0.004927)  Tiempo: 212.1s
[Train][Epoca 1/60] Batch 2980/4187  Loss: 0.262482 (t=0.108926, q=0.015356)  Tiempo: 213.2s
[Train][Epoca 1/60] Batch 3000/4187  Loss: 0.161808 (t=0.089463, q=0.007234)  Tiempo: 214.5s
[Train][Epoca 1/60] Batch 3020/4187  Loss: 0.241431 (t=0.186572, q=0.005486)  Tiempo: 215.7s
[Train][Epoca 1/60] Batch 3040/4187  Loss: 0.209246 (t=0.137998, q=0.007125)  Tiempo: 216.9s
[Train][Epoca 1/60] Batch 3060/4187  Loss: 0.193446 (t=0.125909, q=0.006754)  Tiempo: 218.1s
[Train][Epoca 1/60] Batch 3080/4187  Loss: 0.165310 (t=0.123817, q=0.004149)  Tiempo: 219.2s
[Train][Epoca 1/60] Batch 3100/4187  Loss: 0.209524 (t=0.150874, q=0.005865)  Tiempo: 220.4s
[Train][Epoca 1/60] Batch 3120/4187  Loss: 0.143655 (t=0.105795, q=0.003786)  Tiempo: 221.6s
[Train][Epoca 1/60] Batch 3140/4187  Loss: 0.213525 (t=0.128599, q=0.008493)  Tiempo: 222.8s
[Train][Epoca 1/60] Batch 3160/4187  Loss: 0.551433 (t=0.163860, q=0.038757)  Tiempo: 224.0s
[Train][Epoca 1/60] Batch 3180/4187  Loss: 0.182756 (t=0.121999, q=0.006076)  Tiempo: 225.2s
[Train][Epoca 1/60] Batch 3200/4187  Loss: 0.202327 (t=0.145916, q=0.005641)  Tiempo: 226.3s
[Train][Epoca 1/60] Batch 3220/4187  Loss: 0.244323 (t=0.129786, q=0.011454)  Tiempo: 227.5s
[Train][Epoca 1/60] Batch 3240/4187  Loss: 0.503413 (t=0.188876, q=0.031454)  Tiempo: 228.6s
[Train][Epoca 1/60] Batch 3260/4187  Loss: 0.211052 (t=0.145181, q=0.006587)  Tiempo: 229.8s
[Train][Epoca 1/60] Batch 3280/4187  Loss: 0.521809 (t=0.179447, q=0.034236)  Tiempo: 231.0s
[Train][Epoca 1/60] Batch 3300/4187  Loss: 0.685042 (t=0.161724, q=0.052332)  Tiempo: 232.2s
[Train][Epoca 1/60] Batch 3320/4187  Loss: 0.223697 (t=0.169059, q=0.005464)  Tiempo: 233.4s
[Train][Epoca 1/60] Batch 3340/4187  Loss: 0.848620 (t=0.169748, q=0.067887)  Tiempo: 234.6s
[Train][Epoca 1/60] Batch 3360/4187  Loss: 0.386618 (t=0.202879, q=0.018374)  Tiempo: 235.8s
[Train][Epoca 1/60] Batch 3380/4187  Loss: 0.335964 (t=0.108546, q=0.022742)  Tiempo: 236.9s
[Train][Epoca 1/60] Batch 3400/4187  Loss: 0.443849 (t=0.156066, q=0.028778)  Tiempo: 238.1s
[Train][Epoca 1/60] Batch 3420/4187  Loss: 0.288084 (t=0.168548, q=0.011954)  Tiempo: 239.3s
[Train][Epoca 1/60] Batch 3440/4187  Loss: 0.508230 (t=0.158316, q=0.034991)  Tiempo: 240.4s
[Train][Epoca 1/60] Batch 3460/4187  Loss: 0.668807 (t=0.124791, q=0.054402)  Tiempo: 241.6s
[Train][Epoca 1/60] Batch 3480/4187  Loss: 0.311711 (t=0.158645, q=0.015307)  Tiempo: 242.7s
[Train][Epoca 1/60] Batch 3500/4187  Loss: 0.228526 (t=0.117501, q=0.011102)  Tiempo: 243.8s
[Train][Epoca 1/60] Batch 3520/4187  Loss: 0.418024 (t=0.093747, q=0.032428)  Tiempo: 245.1s
[Train][Epoca 1/60] Batch 3540/4187  Loss: 0.337987 (t=0.147323, q=0.019066)  Tiempo: 246.3s
[Train][Epoca 1/60] Batch 3560/4187  Loss: 1.193222 (t=0.192334, q=0.100089)  Tiempo: 247.5s
[Train][Epoca 1/60] Batch 3580/4187  Loss: 0.686527 (t=0.222373, q=0.046415)  Tiempo: 248.7s
[Train][Epoca 1/60] Batch 3600/4187  Loss: 0.435224 (t=0.151617, q=0.028361)  Tiempo: 249.9s
[Train][Epoca 1/60] Batch 3620/4187  Loss: 0.501904 (t=0.153238, q=0.034867)  Tiempo: 251.1s
[Train][Epoca 1/60] Batch 3640/4187  Loss: 0.714186 (t=0.166364, q=0.054782)  Tiempo: 252.4s
[Train][Epoca 1/60] Batch 3660/4187  Loss: 0.284940 (t=0.101990, q=0.018295)  Tiempo: 253.5s
[Train][Epoca 1/60] Batch 3680/4187  Loss: 0.304834 (t=0.163089, q=0.014175)  Tiempo: 254.7s
[Train][Epoca 1/60] Batch 3700/4187  Loss: 0.212603 (t=0.169681, q=0.004292)  Tiempo: 255.9s
[Train][Epoca 1/60] Batch 3720/4187  Loss: 0.420805 (t=0.143593, q=0.027721)  Tiempo: 257.1s
[Train][Epoca 1/60] Batch 3740/4187  Loss: 0.705164 (t=0.091668, q=0.061350)  Tiempo: 258.3s
[Train][Epoca 1/60] Batch 3760/4187  Loss: 0.359260 (t=0.154727, q=0.020453)  Tiempo: 259.4s
[Train][Epoca 1/60] Batch 3780/4187  Loss: 0.189280 (t=0.090853, q=0.009843)  Tiempo: 260.7s
[Train][Epoca 1/60] Batch 3800/4187  Loss: 0.315220 (t=0.175892, q=0.013933)  Tiempo: 261.8s
[Train][Epoca 1/60] Batch 3820/4187  Loss: 0.280272 (t=0.091699, q=0.018857)  Tiempo: 263.0s
[Train][Epoca 1/60] Batch 3840/4187  Loss: 0.800820 (t=0.182737, q=0.061808)  Tiempo: 264.2s
[Train][Epoca 1/60] Batch 3860/4187  Loss: 0.270638 (t=0.167198, q=0.010344)  Tiempo: 265.4s
[Train][Epoca 1/60] Batch 3880/4187  Loss: 0.794876 (t=0.193751, q=0.060113)  Tiempo: 266.6s
[Train][Epoca 1/60] Batch 3900/4187  Loss: 0.207249 (t=0.139672, q=0.006758)  Tiempo: 267.8s
[Train][Epoca 1/60] Batch 3920/4187  Loss: 0.157038 (t=0.094507, q=0.006253)  Tiempo: 268.9s
[Train][Epoca 1/60] Batch 3940/4187  Loss: 0.266783 (t=0.127139, q=0.013964)  Tiempo: 270.1s
[Train][Epoca 1/60] Batch 3960/4187  Loss: 0.190937 (t=0.073626, q=0.011731)  Tiempo: 271.4s
[Train][Epoca 1/60] Batch 3980/4187  Loss: 0.173574 (t=0.105217, q=0.006836)  Tiempo: 272.5s
[Train][Epoca 1/60] Batch 4000/4187  Loss: 0.757086 (t=0.161502, q=0.059558)  Tiempo: 273.7s
[Train][Epoca 1/60] Batch 4020/4187  Loss: 0.606753 (t=0.219069, q=0.038768)  Tiempo: 274.9s
[Train][Epoca 1/60] Batch 4040/4187  Loss: 0.259358 (t=0.152322, q=0.010704)  Tiempo: 276.1s
[Train][Epoca 1/60] Batch 4060/4187  Loss: 0.308535 (t=0.129329, q=0.017921)  Tiempo: 277.2s
[Train][Epoca 1/60] Batch 4080/4187  Loss: 0.350314 (t=0.114540, q=0.023577)  Tiempo: 278.5s
[Train][Epoca 1/60] Batch 4100/4187  Loss: 0.339796 (t=0.133506, q=0.020629)  Tiempo: 279.6s
[Train][Epoca 1/60] Batch 4120/4187  Loss: 0.254975 (t=0.160522, q=0.009445)  Tiempo: 280.8s
[Train][Epoca 1/60] Batch 4140/4187  Loss: 0.137476 (t=0.079000, q=0.005848)  Tiempo: 282.0s
[Train][Epoca 1/60] Batch 4160/4187  Loss: 0.249466 (t=0.099620, q=0.014985)  Tiempo: 283.3s
[Train][Epoca 1/60] Batch 4180/4187  Loss: 0.243370 (t=0.181452, q=0.006192)  Tiempo: 284.4s
[Train] Epoca 1 terminada en 284.8s  Loss: 0.424317  (t=0.158791, q=0.026553)
[Val][Epoca 1/60] Batch 0/789  Loss: 0.195927 (t=0.190137, q=0.000579)  Tiempo: 30.2s
[Val][Epoca 1/60] Batch 20/789  Loss: 0.305457 (t=0.297546, q=0.000791)  Tiempo: 30.8s
[Val][Epoca 1/60] Batch 40/789  Loss: 0.681888 (t=0.559950, q=0.012194)  Tiempo: 31.5s
[Val][Epoca 1/60] Batch 60/789  Loss: 0.709344 (t=0.551882, q=0.015746)  Tiempo: 32.2s
[Val][Epoca 1/60] Batch 80/789  Loss: 0.335006 (t=0.259059, q=0.007595)  Tiempo: 32.9s
[Val][Epoca 1/60] Batch 100/789  Loss: 0.334474 (t=0.322698, q=0.001178)  Tiempo: 33.6s
[Val][Epoca 1/60] Batch 120/789  Loss: 0.262421 (t=0.238202, q=0.002422)  Tiempo: 34.3s
[Val][Epoca 1/60] Batch 140/789  Loss: 0.064509 (t=0.063899, q=0.000061)  Tiempo: 35.0s
[Val][Epoca 1/60] Batch 160/789  Loss: 0.116808 (t=0.101438, q=0.001537)  Tiempo: 35.6s
[Val][Epoca 1/60] Batch 180/789  Loss: 0.212213 (t=0.110937, q=0.010128)  Tiempo: 36.4s
[Val][Epoca 1/60] Batch 200/789  Loss: 0.019664 (t=0.014871, q=0.000479)  Tiempo: 37.1s
[Val][Epoca 1/60] Batch 220/789  Loss: 0.183497 (t=0.176206, q=0.000729)  Tiempo: 37.7s
[Val][Epoca 1/60] Batch 240/789  Loss: 0.345378 (t=0.184616, q=0.016076)  Tiempo: 38.4s
