
######################################################################
# Sesion de entrenamiento iniciada: 2026-08-17 22:49:14
######################################################################

Usando dispositivo: cuda
GPU: NVIDIA GeForce RTX 2050
Split 'train': 33495 muestras
Split 'valid': 6305 muestras
Split 'test': 6305 muestras
Distribucion de rutas en train:
 A    11661
D     6101
C     5661
B     5371
E     4701
Name: count, dtype: int64
No se encontro checkpoint previo, comenzando desde cero.
============================================================
Comenzando epoca 1/40  (lr=1.00e-04)
[Train][Epoca 10/40] Batch 3100/4187  Loss: 0.101194 (t=0.058856, q=0.004234)  Tiempo: 191.2s
[Train][Epoca 10/40] Batch 3120/4187  Loss: 0.172635 (t=0.148344, q=0.002429)  Tiempo: 192.5s
[Train][Epoca 10/40] Batch 3140/4187  Loss: 0.111675 (t=0.070096, q=0.004158)  Tiempo: 193.7s
[Train][Epoca 10/40] Batch 3160/4187  Loss: 0.175980 (t=0.081501, q=0.009448)  Tiempo: 195.0s
[Train][Epoca 10/40] Batch 3180/4187  Loss: 0.777269 (t=0.106779, q=0.067049)  Tiempo: 196.2s
[Train][Epoca 10/40] Batch 3200/4187  Loss: 0.191003 (t=0.091303, q=0.009970)  Tiempo: 197.5s
[Train][Epoca 10/40] Batch 3220/4187  Loss: 0.250760 (t=0.115819, q=0.013494)  Tiempo: 198.8s
[Train][Epoca 10/40] Batch 3240/4187  Loss: 0.148752 (t=0.093690, q=0.005506)  Tiempo: 200.0s
[Train][Epoca 10/40] Batch 3260/4187  Loss: 0.116433 (t=0.090428, q=0.002601)  Tiempo: 201.3s
[Train][Epoca 10/40] Batch 3280/4187  Loss: 0.324188 (t=0.104413, q=0.021978)  Tiempo: 202.6s
[Train][Epoca 10/40] Batch 3300/4187  Loss: 0.183666 (t=0.120250, q=0.006342)  Tiempo: 203.8s
[Train][Epoca 10/40] Batch 3320/4187  Loss: 0.154087 (t=0.100197, q=0.005389)  Tiempo: 205.1s
[Train][Epoca 10/40] Batch 3340/4187  Loss: 0.473610 (t=0.102776, q=0.037083)  Tiempo: 206.4s
[Train][Epoca 10/40] Batch 3360/4187  Loss: 0.224206 (t=0.109241, q=0.011497)  Tiempo: 207.6s
[Train][Epoca 10/40] Batch 3380/4187  Loss: 0.195007 (t=0.099197, q=0.009581)  Tiempo: 208.9s
[Train][Epoca 10/40] Batch 3400/4187  Loss: 0.262515 (t=0.164683, q=0.009783)  Tiempo: 210.2s
[Train][Epoca 10/40] Batch 3420/4187  Loss: 0.137700 (t=0.058103, q=0.007960)  Tiempo: 211.5s
[Train][Epoca 10/40] Batch 3440/4187  Loss: 0.172115 (t=0.086197, q=0.008592)  Tiempo: 212.7s
[Train][Epoca 10/40] Batch 3460/4187  Loss: 0.721542 (t=0.081693, q=0.063985)  Tiempo: 214.0s
[Train][Epoca 10/40] Batch 3480/4187  Loss: 0.510813 (t=0.096824, q=0.041399)  Tiempo: 215.2s
[Train][Epoca 10/40] Batch 3500/4187  Loss: 0.129403 (t=0.067001, q=0.006240)  Tiempo: 216.6s
[Train][Epoca 10/40] Batch 3520/4187  Loss: 0.153415 (t=0.101281, q=0.005213)  Tiempo: 217.8s
[Train][Epoca 10/40] Batch 3540/4187  Loss: 0.166526 (t=0.131251, q=0.003528)  Tiempo: 219.1s
[Train][Epoca 10/40] Batch 3560/4187  Loss: 0.262065 (t=0.109799, q=0.015227)  Tiempo: 220.4s
[Train][Epoca 10/40] Batch 3580/4187  Loss: 0.310639 (t=0.146642, q=0.016400)  Tiempo: 221.7s
[Train][Epoca 10/40] Batch 3600/4187  Loss: 0.562511 (t=0.158251, q=0.040426)  Tiempo: 223.0s
[Train][Epoca 10/40] Batch 3620/4187  Loss: 0.206553 (t=0.137542, q=0.006901)  Tiempo: 224.3s
[Train][Epoca 10/40] Batch 3640/4187  Loss: 0.274768 (t=0.170894, q=0.010387)  Tiempo: 225.6s
[Train][Epoca 10/40] Batch 3660/4187  Loss: 0.163333 (t=0.117644, q=0.004569)  Tiempo: 226.8s
[Train][Epoca 10/40] Batch 3680/4187  Loss: 0.354189 (t=0.193300, q=0.016089)  Tiempo: 228.1s
[Train][Epoca 10/40] Batch 3700/4187  Loss: 0.184838 (t=0.079248, q=0.010559)  Tiempo: 229.3s
[Train][Epoca 10/40] Batch 3720/4187  Loss: 0.437119 (t=0.079398, q=0.035772)  Tiempo: 230.6s
[Train][Epoca 10/40] Batch 3740/4187  Loss: 0.257404 (t=0.144765, q=0.011264)  Tiempo: 231.9s
[Train][Epoca 10/40] Batch 3760/4187  Loss: 0.188265 (t=0.080701, q=0.010756)  Tiempo: 233.2s
[Train][Epoca 10/40] Batch 3780/4187  Loss: 0.150599 (t=0.105237, q=0.004536)  Tiempo: 234.4s
[Train][Epoca 10/40] Batch 3800/4187  Loss: 0.163222 (t=0.069321, q=0.009390)  Tiempo: 235.7s
[Train][Epoca 10/40] Batch 3820/4187  Loss: 0.107945 (t=0.083438, q=0.002451)  Tiempo: 236.9s
[Train][Epoca 10/40] Batch 3840/4187  Loss: 0.233782 (t=0.166337, q=0.006745)  Tiempo: 238.3s
[Train][Epoca 10/40] Batch 3860/4187  Loss: 0.157975 (t=0.078383, q=0.007959)  Tiempo: 239.5s
[Train][Epoca 10/40] Batch 3880/4187  Loss: 0.217965 (t=0.136030, q=0.008193)  Tiempo: 240.7s
[Train][Epoca 10/40] Batch 3900/4187  Loss: 0.130998 (t=0.063470, q=0.006753)  Tiempo: 242.0s
[Train][Epoca 10/40] Batch 3920/4187  Loss: 0.256204 (t=0.082838, q=0.017337)  Tiempo: 243.3s
[Train][Epoca 10/40] Batch 3940/4187  Loss: 0.365614 (t=0.098997, q=0.026662)  Tiempo: 244.6s
[Train][Epoca 10/40] Batch 3960/4187  Loss: 0.291912 (t=0.109995, q=0.018192)  Tiempo: 245.9s
[Train][Epoca 10/40] Batch 3980/4187  Loss: 0.578859 (t=0.113940, q=0.046492)  Tiempo: 247.2s
[Train][Epoca 10/40] Batch 4000/4187  Loss: 0.249563 (t=0.125000, q=0.012456)  Tiempo: 248.4s
[Train][Epoca 10/40] Batch 4020/4187  Loss: 0.336571 (t=0.073489, q=0.026308)  Tiempo: 249.7s
[Train][Epoca 10/40] Batch 4040/4187  Loss: 0.097888 (t=0.084583, q=0.001331)  Tiempo: 251.0s
[Train][Epoca 10/40] Batch 4060/4187  Loss: 0.175382 (t=0.101240, q=0.007414)  Tiempo: 252.3s
[Train][Epoca 10/40] Batch 4080/4187  Loss: 0.166646 (t=0.093536, q=0.007311)  Tiempo: 253.5s
[Train][Epoca 10/40] Batch 4100/4187  Loss: 0.195837 (t=0.153549, q=0.004229)  Tiempo: 254.9s
[Train][Epoca 10/40] Batch 4120/4187  Loss: 0.280718 (t=0.092400, q=0.018832)  Tiempo: 256.1s
[Train][Epoca 10/40] Batch 4140/4187  Loss: 0.122604 (t=0.079988, q=0.004262)  Tiempo: 257.4s
[Train][Epoca 10/40] Batch 4160/4187  Loss: 0.168222 (t=0.133096, q=0.003513)  Tiempo: 258.8s
[Train][Epoca 10/40] Batch 4180/4187  Loss: 0.169642 (t=0.113856, q=0.005579)  Tiempo: 260.0s
[Train] Epoca 10 terminada en 260.4s  Loss: 0.242364  (t=0.105174, q=0.013719)
[Val][Epoca 10/40] Batch 0/789  Loss: 0.213133 (t=0.164288, q=0.004884)  Tiempo: 0.2s
[Val][Epoca 10/40] Batch 20/789  Loss: 0.363404 (t=0.347294, q=0.001611)  Tiempo: 0.9s
[Val][Epoca 10/40] Batch 40/789  Loss: 0.537430 (t=0.495927, q=0.004150)  Tiempo: 1.6s
[Val][Epoca 10/40] Batch 60/789  Loss: 1.761377 (t=0.488976, q=0.127240)  Tiempo: 2.3s
[Val][Epoca 10/40] Batch 80/789  Loss: 0.354990 (t=0.323224, q=0.003177)  Tiempo: 2.9s
[Val][Epoca 10/40] Batch 100/789  Loss: 0.428625 (t=0.423793, q=0.000483)  Tiempo: 3.6s
[Val][Epoca 10/40] Batch 120/789  Loss: 0.516152 (t=0.306220, q=0.020993)  Tiempo: 4.4s
[Val][Epoca 10/40] Batch 140/789  Loss: 0.117890 (t=0.115431, q=0.000246)  Tiempo: 5.1s
[Val][Epoca 10/40] Batch 160/789  Loss: 0.206203 (t=0.130808, q=0.007540)  Tiempo: 5.8s
[Val][Epoca 10/40] Batch 180/789  Loss: 0.116068 (t=0.048989, q=0.006708)  Tiempo: 6.6s
[Val][Epoca 10/40] Batch 200/789  Loss: 0.086034 (t=0.037290, q=0.004874)  Tiempo: 7.2s
[Val][Epoca 10/40] Batch 220/789  Loss: 0.134440 (t=0.096786, q=0.003765)  Tiempo: 7.9s
[Val][Epoca 10/40] Batch 240/789  Loss: 0.126818 (t=0.099865, q=0.002695)  Tiempo: 8.6s
[Val][Epoca 10/40] Batch 260/789  Loss: 0.180967 (t=0.165816, q=0.001515)  Tiempo: 9.3s
[Val][Epoca 10/40] Batch 280/789  Loss: 0.215558 (t=0.164299, q=0.005126)  Tiempo: 10.0s
[Val][Epoca 10/40] Batch 300/789  Loss: 0.245981 (t=0.229675, q=0.001631)  Tiempo: 10.7s
[Val][Epoca 10/40] Batch 320/789  Loss: 0.273677 (t=0.218236, q=0.005544)  Tiempo: 11.4s
[Val][Epoca 10/40] Batch 340/789  Loss: 0.124013 (t=0.090424, q=0.003359)  Tiempo: 12.1s
[Val][Epoca 10/40] Batch 360/789  Loss: 0.157484 (t=0.151326, q=0.000616)  Tiempo: 12.8s
[Val][Epoca 10/40] Batch 380/789  Loss: 0.081564 (t=0.059083, q=0.002248)  Tiempo: 13.6s
[Val][Epoca 10/40] Batch 400/789  Loss: 0.058998 (t=0.058630, q=0.000037)  Tiempo: 14.3s
[Val][Epoca 10/40] Batch 420/789  Loss: 0.059770 (t=0.055440, q=0.000433)  Tiempo: 15.1s
[Val][Epoca 10/40] Batch 440/789  Loss: 0.205400 (t=0.186429, q=0.001897)  Tiempo: 15.8s
[Val][Epoca 10/40] Batch 460/789  Loss: 0.073648 (t=0.073355, q=0.000029)  Tiempo: 16.5s
[Val][Epoca 10/40] Batch 480/789  Loss: 0.040514 (t=0.039519, q=0.000099)  Tiempo: 17.3s
[Val][Epoca 10/40] Batch 500/789  Loss: 0.105126 (t=0.026258, q=0.007887)  Tiempo: 18.0s
[Val][Epoca 10/40] Batch 520/789  Loss: 0.017784 (t=0.011203, q=0.000658)  Tiempo: 18.7s
[Val][Epoca 10/40] Batch 540/789  Loss: 0.124948 (t=0.109776, q=0.001517)  Tiempo: 19.5s
[Val][Epoca 10/40] Batch 560/789  Loss: 0.250108 (t=0.213330, q=0.003678)  Tiempo: 20.1s
[Val][Epoca 10/40] Batch 580/789  Loss: 0.202137 (t=0.192333, q=0.000980)  Tiempo: 20.9s
[Val][Epoca 10/40] Batch 600/789  Loss: 0.169447 (t=0.161355, q=0.000809)  Tiempo: 21.6s
[Val][Epoca 10/40] Batch 620/789  Loss: 0.186855 (t=0.088122, q=0.009873)  Tiempo: 22.3s
[Val][Epoca 10/40] Batch 640/789  Loss: 0.060066 (t=0.059113, q=0.000095)  Tiempo: 23.1s
[Val][Epoca 10/40] Batch 660/789  Loss: 0.092110 (t=0.060245, q=0.003187)  Tiempo: 23.8s
[Val][Epoca 10/40] Batch 680/789  Loss: 0.125097 (t=0.059587, q=0.006551)  Tiempo: 24.6s
[Val][Epoca 10/40] Batch 700/789  Loss: 0.166725 (t=0.113218, q=0.005351)  Tiempo: 25.3s
[Val][Epoca 10/40] Batch 720/789  Loss: 0.238553 (t=0.168592, q=0.006996)  Tiempo: 26.0s
[Val][Epoca 10/40] Batch 740/789  Loss: 0.085395 (t=0.080311, q=0.000508)  Tiempo: 26.8s
[Val][Epoca 10/40] Batch 760/789  Loss: 0.083217 (t=0.047612, q=0.003561)  Tiempo: 27.5s
[Val][Epoca 10/40] Batch 780/789  Loss: 0.123473 (t=0.110783, q=0.001269)  Tiempo: 28.3s
[Val] Epoca 10 terminada en 28.6s  Loss: 0.210511  (t=0.153920, q=0.005659)
  Sin mejora en val_loss (9/20 epocas)
============================================================
Comenzando epoca 11/40  (lr=2.50e-05)
[Train][Epoca 11/40] Batch 0/4187  Loss: 0.220489 (t=0.085451, q=0.013504)  Tiempo: 0.3s
[Train][Epoca 11/40] Batch 20/4187  Loss: 0.482243 (t=0.101636, q=0.038061)  Tiempo: 1.7s
[Train][Epoca 11/40] Batch 40/4187  Loss: 0.181430 (t=0.061848, q=0.011958)  Tiempo: 2.9s
[Train][Epoca 11/40] Batch 60/4187  Loss: 0.139405 (t=0.076326, q=0.006308)  Tiempo: 4.2s
[Train][Epoca 11/40] Batch 80/4187  Loss: 0.257715 (t=0.189183, q=0.006853)  Tiempo: 5.5s
[Train][Epoca 11/40] Batch 100/4187  Loss: 0.140577 (t=0.065617, q=0.007496)  Tiempo: 6.8s
[Train][Epoca 11/40] Batch 120/4187  Loss: 0.243897 (t=0.126658, q=0.011724)  Tiempo: 8.0s
[Train][Epoca 11/40] Batch 140/4187  Loss: 0.236037 (t=0.138356, q=0.009768)  Tiempo: 9.3s
[Train][Epoca 11/40] Batch 160/4187  Loss: 0.219705 (t=0.120048, q=0.009966)  Tiempo: 10.6s
[Train][Epoca 11/40] Batch 180/4187  Loss: 0.134859 (t=0.090228, q=0.004463)  Tiempo: 11.9s
[Train][Epoca 11/40] Batch 200/4187  Loss: 0.166421 (t=0.112580, q=0.005384)  Tiempo: 13.2s
[Train][Epoca 11/40] Batch 220/4187  Loss: 0.249127 (t=0.148896, q=0.010023)  Tiempo: 14.4s
[Train][Epoca 11/40] Batch 240/4187  Loss: 0.566024 (t=0.137291, q=0.042873)  Tiempo: 15.7s
[Train][Epoca 11/40] Batch 260/4187  Loss: 0.383680 (t=0.127785, q=0.025589)  Tiempo: 17.0s
[Train][Epoca 11/40] Batch 280/4187  Loss: 0.214149 (t=0.080994, q=0.013315)  Tiempo: 18.3s
[Train][Epoca 11/40] Batch 300/4187  Loss: 0.244941 (t=0.171879, q=0.007306)  Tiempo: 19.5s
[Train][Epoca 11/40] Batch 320/4187  Loss: 0.339776 (t=0.146348, q=0.019343)  Tiempo: 20.8s
[Train][Epoca 11/40] Batch 340/4187  Loss: 0.263949 (t=0.108428, q=0.015552)  Tiempo: 22.1s
[Train][Epoca 11/40] Batch 360/4187  Loss: 0.205124 (t=0.103789, q=0.010133)  Tiempo: 23.3s
[Train][Epoca 11/40] Batch 380/4187  Loss: 0.311772 (t=0.156830, q=0.015494)  Tiempo: 24.7s
[Train][Epoca 11/40] Batch 400/4187  Loss: 0.251641 (t=0.109054, q=0.014259)  Tiempo: 25.9s
[Train][Epoca 11/40] Batch 420/4187  Loss: 0.241371 (t=0.074119, q=0.016725)  Tiempo: 27.2s
[Train][Epoca 11/40] Batch 440/4187  Loss: 0.195625 (t=0.096593, q=0.009903)  Tiempo: 28.4s
[Train][Epoca 11/40] Batch 460/4187  Loss: 0.801568 (t=0.182141, q=0.061943)  Tiempo: 29.7s
[Train][Epoca 11/40] Batch 480/4187  Loss: 0.153056 (t=0.085019, q=0.006804)  Tiempo: 30.9s
[Train][Epoca 11/40] Batch 500/4187  Loss: 0.200991 (t=0.134354, q=0.006664)  Tiempo: 32.2s
[Train][Epoca 11/40] Batch 520/4187  Loss: 0.228503 (t=0.075388, q=0.015311)  Tiempo: 33.5s
[Train][Epoca 11/40] Batch 540/4187  Loss: 0.227170 (t=0.062545, q=0.016463)  Tiempo: 34.7s
[Train][Epoca 11/40] Batch 560/4187  Loss: 0.214239 (t=0.082660, q=0.013158)  Tiempo: 36.0s
[Train][Epoca 11/40] Batch 580/4187  Loss: 0.209741 (t=0.098122, q=0.011162)  Tiempo: 37.3s
[Train][Epoca 11/40] Batch 600/4187  Loss: 0.345385 (t=0.119642, q=0.022574)  Tiempo: 38.6s
[Train][Epoca 11/40] Batch 620/4187  Loss: 0.176917 (t=0.103820, q=0.007310)  Tiempo: 39.9s
[Train][Epoca 11/40] Batch 640/4187  Loss: 0.234282 (t=0.096371, q=0.013791)  Tiempo: 41.1s
[Train][Epoca 11/40] Batch 660/4187  Loss: 0.130441 (t=0.082817, q=0.004762)  Tiempo: 42.4s
[Train][Epoca 11/40] Batch 680/4187  Loss: 0.252162 (t=0.119998, q=0.013216)  Tiempo: 43.6s
[Train][Epoca 11/40] Batch 700/4187  Loss: 0.197116 (t=0.111465, q=0.008565)  Tiempo: 44.9s
[Train][Epoca 11/40] Batch 720/4187  Loss: 0.514442 (t=0.143173, q=0.037127)  Tiempo: 46.2s
[Train][Epoca 11/40] Batch 740/4187  Loss: 0.186956 (t=0.129408, q=0.005755)  Tiempo: 47.5s
[Train][Epoca 11/40] Batch 760/4187  Loss: 0.078320 (t=0.054432, q=0.002389)  Tiempo: 48.8s
[Train][Epoca 11/40] Batch 780/4187  Loss: 0.148261 (t=0.098953, q=0.004931)  Tiempo: 50.0s
[Train][Epoca 11/40] Batch 800/4187  Loss: 0.301887 (t=0.111127, q=0.019076)  Tiempo: 51.3s
[Train][Epoca 11/40] Batch 820/4187  Loss: 0.343120 (t=0.127052, q=0.021607)  Tiempo: 52.6s
[Train][Epoca 11/40] Batch 840/4187  Loss: 0.234605 (t=0.095752, q=0.013885)  Tiempo: 53.9s
[Train][Epoca 11/40] Batch 860/4187  Loss: 0.218376 (t=0.129260, q=0.008912)  Tiempo: 55.2s
[Train][Epoca 11/40] Batch 880/4187  Loss: 0.132136 (t=0.093713, q=0.003842)  Tiempo: 56.4s
[Train][Epoca 11/40] Batch 900/4187  Loss: 0.184260 (t=0.110277, q=0.007398)  Tiempo: 57.7s
[Train][Epoca 11/40] Batch 920/4187  Loss: 0.151875 (t=0.105287, q=0.004659)  Tiempo: 59.0s
[Train][Epoca 11/40] Batch 940/4187  Loss: 0.201071 (t=0.126399, q=0.007467)  Tiempo: 60.3s
[Train][Epoca 11/40] Batch 960/4187  Loss: 0.629711 (t=0.105405, q=0.052431)  Tiempo: 61.6s
[Train][Epoca 11/40] Batch 980/4187  Loss: 0.150403 (t=0.075523, q=0.007488)  Tiempo: 62.8s
[Train][Epoca 11/40] Batch 1000/4187  Loss: 0.112094 (t=0.045103, q=0.006699)  Tiempo: 64.1s
[Train][Epoca 11/40] Batch 1020/4187  Loss: 0.179448 (t=0.120625, q=0.005882)  Tiempo: 65.3s
[Train][Epoca 11/40] Batch 1040/4187  Loss: 0.745794 (t=0.118461, q=0.062733)  Tiempo: 66.6s
[Train][Epoca 11/40] Batch 1060/4187  Loss: 0.146726 (t=0.075745, q=0.007098)  Tiempo: 67.9s
[Train][Epoca 11/40] Batch 1080/4187  Loss: 0.197891 (t=0.122627, q=0.007526)  Tiempo: 69.2s
[Train][Epoca 11/40] Batch 1100/4187  Loss: 0.172204 (t=0.068171, q=0.010403)  Tiempo: 70.5s
[Train][Epoca 11/40] Batch 1120/4187  Loss: 0.345797 (t=0.131292, q=0.021451)  Tiempo: 71.7s
[Train][Epoca 11/40] Batch 1140/4187  Loss: 0.192051 (t=0.085403, q=0.010665)  Tiempo: 72.9s
[Train][Epoca 11/40] Batch 1160/4187  Loss: 0.125082 (t=0.057138, q=0.006794)  Tiempo: 74.2s
[Train][Epoca 11/40] Batch 1180/4187  Loss: 0.138552 (t=0.086613, q=0.005194)  Tiempo: 75.6s
[Train][Epoca 11/40] Batch 1200/4187  Loss: 0.116059 (t=0.095665, q=0.002039)  Tiempo: 76.9s
[Train][Epoca 11/40] Batch 1220/4187  Loss: 0.178096 (t=0.127897, q=0.005020)  Tiempo: 78.2s
[Train][Epoca 11/40] Batch 1240/4187  Loss: 0.095019 (t=0.079566, q=0.001545)  Tiempo: 79.4s
[Train][Epoca 11/40] Batch 1260/4187  Loss: 0.326045 (t=0.112671, q=0.021337)  Tiempo: 80.7s
[Train][Epoca 11/40] Batch 1280/4187  Loss: 0.139970 (t=0.098517, q=0.004145)  Tiempo: 82.0s
[Train][Epoca 11/40] Batch 1300/4187  Loss: 0.257653 (t=0.113474, q=0.014418)  Tiempo: 83.3s
[Train][Epoca 11/40] Batch 1320/4187  Loss: 0.176945 (t=0.132499, q=0.004445)  Tiempo: 84.6s
[Train][Epoca 11/40] Batch 1340/4187  Loss: 0.213518 (t=0.057261, q=0.015626)  Tiempo: 85.8s
[Train][Epoca 11/40] Batch 1360/4187  Loss: 0.227374 (t=0.157714, q=0.006966)  Tiempo: 87.1s
[Train][Epoca 11/40] Batch 1380/4187  Loss: 0.462082 (t=0.226059, q=0.023602)  Tiempo: 88.4s
[Train][Epoca 11/40] Batch 1400/4187  Loss: 0.326720 (t=0.087783, q=0.023894)  Tiempo: 89.6s
[Train][Epoca 11/40] Batch 1420/4187  Loss: 0.340924 (t=0.116994, q=0.022393)  Tiempo: 90.9s
[Train][Epoca 11/40] Batch 1440/4187  Loss: 0.143154 (t=0.060035, q=0.008312)  Tiempo: 92.1s
[Train][Epoca 11/40] Batch 1460/4187  Loss: 0.287432 (t=0.130362, q=0.015707)  Tiempo: 93.4s
[Train][Epoca 11/40] Batch 1480/4187  Loss: 0.217829 (t=0.113983, q=0.010385)  Tiempo: 94.6s
[Train][Epoca 11/40] Batch 1500/4187  Loss: 0.159343 (t=0.085276, q=0.007407)  Tiempo: 95.9s
[Train][Epoca 11/40] Batch 1520/4187  Loss: 0.385799 (t=0.162435, q=0.022336)  Tiempo: 97.2s
[Train][Epoca 11/40] Batch 1540/4187  Loss: 0.388658 (t=0.182558, q=0.020610)  Tiempo: 98.5s
[Train][Epoca 11/40] Batch 1560/4187  Loss: 0.248917 (t=0.073612, q=0.017531)  Tiempo: 99.7s
[Train][Epoca 11/40] Batch 1580/4187  Loss: 0.164880 (t=0.110886, q=0.005399)  Tiempo: 101.0s
[Train][Epoca 11/40] Batch 1600/4187  Loss: 0.244428 (t=0.126425, q=0.011800)  Tiempo: 102.3s
[Train][Epoca 11/40] Batch 1620/4187  Loss: 0.323455 (t=0.112864, q=0.021059)  Tiempo: 103.6s
[Train][Epoca 11/40] Batch 1640/4187  Loss: 0.383698 (t=0.127209, q=0.025649)  Tiempo: 104.9s
[Train][Epoca 11/40] Batch 1660/4187  Loss: 0.217365 (t=0.108707, q=0.010866)  Tiempo: 106.1s
[Train][Epoca 11/40] Batch 1680/4187  Loss: 0.242194 (t=0.091902, q=0.015029)  Tiempo: 107.4s
[Train][Epoca 11/40] Batch 1700/4187  Loss: 0.166524 (t=0.091690, q=0.007483)  Tiempo: 108.7s
[Train][Epoca 11/40] Batch 1720/4187  Loss: 0.837924 (t=0.088509, q=0.074941)  Tiempo: 110.0s
[Train][Epoca 11/40] Batch 1740/4187  Loss: 0.175215 (t=0.072623, q=0.010259)  Tiempo: 111.3s
[Train][Epoca 11/40] Batch 1760/4187  Loss: 0.222867 (t=0.102509, q=0.012036)  Tiempo: 112.5s
[Train][Epoca 11/40] Batch 1780/4187  Loss: 0.132377 (t=0.082815, q=0.004956)  Tiempo: 113.8s
[Train][Epoca 11/40] Batch 1800/4187  Loss: 0.185683 (t=0.149674, q=0.003601)  Tiempo: 115.1s
[Train][Epoca 11/40] Batch 1820/4187  Loss: 0.162651 (t=0.095668, q=0.006698)  Tiempo: 116.3s
[Train][Epoca 11/40] Batch 1840/4187  Loss: 0.283725 (t=0.120341, q=0.016338)  Tiempo: 117.6s
[Train][Epoca 11/40] Batch 1860/4187  Loss: 0.255921 (t=0.133939, q=0.012198)  Tiempo: 118.8s
[Train][Epoca 11/40] Batch 1880/4187  Loss: 0.281463 (t=0.175397, q=0.010607)  Tiempo: 120.1s
[Train][Epoca 11/40] Batch 1900/4187  Loss: 0.342578 (t=0.082522, q=0.026006)  Tiempo: 121.4s
[Train][Epoca 11/40] Batch 1920/4187  Loss: 0.288282 (t=0.117270, q=0.017101)  Tiempo: 122.7s
[Train][Epoca 11/40] Batch 1940/4187  Loss: 0.169759 (t=0.130222, q=0.003954)  Tiempo: 123.9s
[Train][Epoca 11/40] Batch 1960/4187  Loss: 0.740080 (t=0.139315, q=0.060076)  Tiempo: 125.1s
[Train][Epoca 11/40] Batch 1980/4187  Loss: 0.131289 (t=0.075139, q=0.005615)  Tiempo: 126.4s
[Train][Epoca 11/40] Batch 2000/4187  Loss: 0.227915 (t=0.136410, q=0.009150)  Tiempo: 127.7s
[Train][Epoca 11/40] Batch 2020/4187  Loss: 0.163132 (t=0.071400, q=0.009173)  Tiempo: 129.0s
[Train][Epoca 11/40] Batch 2040/4187  Loss: 0.129469 (t=0.086446, q=0.004302)  Tiempo: 130.6s
[Train][Epoca 11/40] Batch 2060/4187  Loss: 0.377461 (t=0.145115, q=0.023235)  Tiempo: 132.1s
[Train][Epoca 11/40] Batch 2080/4187  Loss: 0.398713 (t=0.080339, q=0.031837)  Tiempo: 133.8s
[Train][Epoca 11/40] Batch 2100/4187  Loss: 0.213104 (t=0.052413, q=0.016069)  Tiempo: 135.1s
[Train][Epoca 11/40] Batch 2120/4187  Loss: 0.215767 (t=0.145058, q=0.007071)  Tiempo: 136.4s
[Train][Epoca 11/40] Batch 2140/4187  Loss: 0.272137 (t=0.146637, q=0.012550)  Tiempo: 137.7s
[Train][Epoca 11/40] Batch 2160/4187  Loss: 0.717083 (t=0.126278, q=0.059081)  Tiempo: 138.9s
[Train][Epoca 11/40] Batch 2180/4187  Loss: 0.329086 (t=0.113652, q=0.021543)  Tiempo: 140.3s
[Train][Epoca 11/40] Batch 2200/4187  Loss: 0.199940 (t=0.094537, q=0.010540)  Tiempo: 141.5s
[Train][Epoca 11/40] Batch 2220/4187  Loss: 0.260718 (t=0.123885, q=0.013683)  Tiempo: 142.9s
[Train][Epoca 11/40] Batch 2240/4187  Loss: 0.188552 (t=0.077538, q=0.011101)  Tiempo: 144.2s
[Train][Epoca 11/40] Batch 2260/4187  Loss: 0.298782 (t=0.104917, q=0.019386)  Tiempo: 145.5s
[Train][Epoca 11/40] Batch 2280/4187  Loss: 0.384273 (t=0.108902, q=0.027537)  Tiempo: 146.7s
[Train][Epoca 11/40] Batch 2300/4187  Loss: 0.306579 (t=0.122756, q=0.018382)  Tiempo: 148.0s
[Train][Epoca 11/40] Batch 2320/4187  Loss: 0.138876 (t=0.062628, q=0.007625)  Tiempo: 149.3s
[Train][Epoca 11/40] Batch 2340/4187  Loss: 0.130246 (t=0.086695, q=0.004355)  Tiempo: 150.5s
[Train][Epoca 11/40] Batch 2360/4187  Loss: 0.262100 (t=0.129047, q=0.013305)  Tiempo: 151.8s
[Train][Epoca 11/40] Batch 2380/4187  Loss: 0.229449 (t=0.091224, q=0.013822)  Tiempo: 153.1s
[Train][Epoca 11/40] Batch 2400/4187  Loss: 1.066974 (t=0.233656, q=0.083332)  Tiempo: 154.3s
[Train][Epoca 11/40] Batch 2420/4187  Loss: 0.184559 (t=0.093477, q=0.009108)  Tiempo: 155.6s
[Train][Epoca 11/40] Batch 2440/4187  Loss: 0.167312 (t=0.145172, q=0.002214)  Tiempo: 156.9s
[Train][Epoca 11/40] Batch 2460/4187  Loss: 0.467496 (t=0.109869, q=0.035763)  Tiempo: 158.2s
[Train][Epoca 11/40] Batch 2480/4187  Loss: 0.322155 (t=0.157059, q=0.016510)  Tiempo: 159.4s
[Train][Epoca 11/40] Batch 2500/4187  Loss: 0.334648 (t=0.152404, q=0.018224)  Tiempo: 160.6s
[Train][Epoca 11/40] Batch 2520/4187  Loss: 0.399495 (t=0.140074, q=0.025942)  Tiempo: 161.9s
[Train][Epoca 11/40] Batch 2540/4187  Loss: 0.182376 (t=0.129194, q=0.005318)  Tiempo: 163.2s
[Train][Epoca 11/40] Batch 2560/4187  Loss: 0.131234 (t=0.085696, q=0.004554)  Tiempo: 164.5s
[Train][Epoca 11/40] Batch 2580/4187  Loss: 0.258710 (t=0.097738, q=0.016097)  Tiempo: 165.8s
