
######################################################################
# Sesion de entrenamiento iniciada: 2026-08-17 20:17:47
######################################################################

Usando dispositivo: cuda
GPU: NVIDIA GeForce RTX 2050
Split 'train': 33495 muestras
Split 'valid': 6305 muestras
Split 'test': 6305 muestras
Distribucion de rutas en train:
 A    11661
D     6101
C     5661
B     5371
E     4701
Name: count, dtype: int64
[Train][Epoca 1/40] Batch 440/4187  Loss: 0.227853 (t=0.121582, q=0.010627)  Tiempo: 78.4s
[Train][Epoca 1/40] Batch 460/4187  Loss: 0.419624 (t=0.226158, q=0.019347)  Tiempo: 80.0s
[Train][Epoca 1/40] Batch 480/4187  Loss: 0.288781 (t=0.162796, q=0.012598)  Tiempo: 81.5s
[Train][Epoca 1/40] Batch 500/4187  Loss: 0.231057 (t=0.131823, q=0.009923)  Tiempo: 83.9s
[Train][Epoca 1/40] Batch 520/4187  Loss: 0.336110 (t=0.201566, q=0.013454)  Tiempo: 85.4s
[Train][Epoca 1/40] Batch 540/4187  Loss: 0.378111 (t=0.168076, q=0.021004)  Tiempo: 87.0s
[Train][Epoca 1/40] Batch 560/4187  Loss: 0.319094 (t=0.209474, q=0.010962)  Tiempo: 88.4s
[Train][Epoca 1/40] Batch 580/4187  Loss: 0.324983 (t=0.156312, q=0.016867)  Tiempo: 89.9s
[Train][Epoca 1/40] Batch 600/4187  Loss: 0.620924 (t=0.194962, q=0.042596)  Tiempo: 91.6s
[Train][Epoca 1/40] Batch 620/4187  Loss: 0.190593 (t=0.103776, q=0.008682)  Tiempo: 93.1s
[Train][Epoca 1/40] Batch 640/4187  Loss: 0.370233 (t=0.167807, q=0.020243)  Tiempo: 95.7s
[Train][Epoca 1/40] Batch 660/4187  Loss: 0.283060 (t=0.134620, q=0.014844)  Tiempo: 97.2s
[Train][Epoca 1/40] Batch 680/4187  Loss: 0.620994 (t=0.125776, q=0.049522)  Tiempo: 99.7s
[Train][Epoca 1/40] Batch 700/4187  Loss: 0.909248 (t=0.122855, q=0.078639)  Tiempo: 102.4s
[Train][Epoca 1/40] Batch 720/4187  Loss: 0.550170 (t=0.188162, q=0.036201)  Tiempo: 103.8s
[Train][Epoca 1/40] Batch 740/4187  Loss: 0.793449 (t=0.140080, q=0.065337)  Tiempo: 106.4s
[Train][Epoca 1/40] Batch 760/4187  Loss: 0.435346 (t=0.130478, q=0.030487)  Tiempo: 109.0s
[Train][Epoca 1/40] Batch 780/4187  Loss: 0.290655 (t=0.112985, q=0.017767)  Tiempo: 110.5s
[Train][Epoca 1/40] Batch 800/4187  Loss: 0.289493 (t=0.134481, q=0.015501)  Tiempo: 113.1s
[Train][Epoca 1/40] Batch 820/4187  Loss: 0.280184 (t=0.112774, q=0.016741)  Tiempo: 115.0s
[Train][Epoca 1/40] Batch 840/4187  Loss: 0.284392 (t=0.123066, q=0.016133)  Tiempo: 118.7s
[Train][Epoca 1/40] Batch 860/4187  Loss: 0.209943 (t=0.136848, q=0.007309)  Tiempo: 121.3s
[Train][Epoca 1/40] Batch 880/4187  Loss: 0.268237 (t=0.193202, q=0.007503)  Tiempo: 124.0s
[Train][Epoca 1/40] Batch 900/4187  Loss: 0.194526 (t=0.090417, q=0.010411)  Tiempo: 126.8s
[Train][Epoca 1/40] Batch 920/4187  Loss: 0.358497 (t=0.158228, q=0.020027)  Tiempo: 128.5s
[Train][Epoca 1/40] Batch 940/4187  Loss: 0.685945 (t=0.107937, q=0.057801)  Tiempo: 130.1s
[Train][Epoca 1/40] Batch 960/4187  Loss: 0.363111 (t=0.123909, q=0.023920)  Tiempo: 131.8s
[Train][Epoca 1/40] Batch 980/4187  Loss: 0.506766 (t=0.219566, q=0.028720)  Tiempo: 133.5s
[Train][Epoca 1/40] Batch 1000/4187  Loss: 0.375268 (t=0.213118, q=0.016215)  Tiempo: 136.1s
[Train][Epoca 1/40] Batch 1020/4187  Loss: 0.248238 (t=0.140238, q=0.010800)  Tiempo: 138.8s
[Train][Epoca 1/40] Batch 1040/4187  Loss: 0.472066 (t=0.136891, q=0.033517)  Tiempo: 140.4s
[Train][Epoca 1/40] Batch 1060/4187  Loss: 0.637704 (t=0.100884, q=0.053682)  Tiempo: 143.1s
[Train][Epoca 1/40] Batch 1080/4187  Loss: 0.242233 (t=0.128639, q=0.011359)  Tiempo: 145.7s
[Train][Epoca 1/40] Batch 1100/4187  Loss: 0.314526 (t=0.156383, q=0.015814)  Tiempo: 147.2s
[Train][Epoca 1/40] Batch 1120/4187  Loss: 0.396050 (t=0.134081, q=0.026197)  Tiempo: 148.8s
[Train][Epoca 1/40] Batch 1140/4187  Loss: 0.776538 (t=0.117598, q=0.065894)  Tiempo: 150.5s
[Train][Epoca 1/40] Batch 1160/4187  Loss: 0.265128 (t=0.121245, q=0.014388)  Tiempo: 153.1s
[Train][Epoca 1/40] Batch 1180/4187  Loss: 0.375586 (t=0.161085, q=0.021450)  Tiempo: 156.8s
[Train][Epoca 1/40] Batch 1200/4187  Loss: 0.147935 (t=0.082079, q=0.006586)  Tiempo: 159.3s
[Train][Epoca 1/40] Batch 1220/4187  Loss: 1.446628 (t=0.179092, q=0.126754)  Tiempo: 160.8s
[Train][Epoca 1/40] Batch 1240/4187  Loss: 0.326100 (t=0.151102, q=0.017500)  Tiempo: 163.5s
[Train][Epoca 1/40] Batch 1260/4187  Loss: 0.720271 (t=0.172246, q=0.054802)  Tiempo: 166.2s
[Train][Epoca 1/40] Batch 1280/4187  Loss: 0.587888 (t=0.164000, q=0.042389)  Tiempo: 169.2s
[Train][Epoca 1/40] Batch 1300/4187  Loss: 0.599194 (t=0.231577, q=0.036762)  Tiempo: 171.2s
[Train][Epoca 1/40] Batch 1320/4187  Loss: 0.518064 (t=0.101710, q=0.041635)  Tiempo: 173.7s
[Train][Epoca 1/40] Batch 1340/4187  Loss: 0.375887 (t=0.159557, q=0.021633)  Tiempo: 175.4s
[Train][Epoca 1/40] Batch 1360/4187  Loss: 0.166427 (t=0.076369, q=0.009006)  Tiempo: 179.2s
[Train][Epoca 1/40] Batch 1380/4187  Loss: 0.970240 (t=0.169814, q=0.080043)  Tiempo: 180.5s
[Train][Epoca 1/40] Batch 1400/4187  Loss: 0.279547 (t=0.109749, q=0.016980)  Tiempo: 181.8s
[Train][Epoca 1/40] Batch 1420/4187  Loss: 0.901068 (t=0.187156, q=0.071391)  Tiempo: 183.0s
[Train][Epoca 1/40] Batch 1440/4187  Loss: 0.250401 (t=0.115862, q=0.013454)  Tiempo: 185.2s
[Train][Epoca 1/40] Batch 1460/4187  Loss: 0.363539 (t=0.175632, q=0.018791)  Tiempo: 186.4s
[Train][Epoca 1/40] Batch 1480/4187  Loss: 0.465025 (t=0.164200, q=0.030082)  Tiempo: 187.6s
[Train][Epoca 1/40] Batch 1500/4187  Loss: 0.383282 (t=0.124943, q=0.025834)  Tiempo: 190.0s
[Train][Epoca 1/40] Batch 1520/4187  Loss: 1.012528 (t=0.233564, q=0.077896)  Tiempo: 191.2s
[Train][Epoca 1/40] Batch 1540/4187  Loss: 0.477278 (t=0.146307, q=0.033097)  Tiempo: 192.4s
[Train][Epoca 1/40] Batch 1560/4187  Loss: 0.392518 (t=0.180272, q=0.021225)  Tiempo: 194.8s
[Train][Epoca 1/40] Batch 1580/4187  Loss: 0.704369 (t=0.113679, q=0.059069)  Tiempo: 197.1s
[Train][Epoca 1/40] Batch 1600/4187  Loss: 0.307485 (t=0.187010, q=0.012048)  Tiempo: 198.5s
[Train][Epoca 1/40] Batch 1620/4187  Loss: 0.439870 (t=0.152433, q=0.028744)  Tiempo: 199.8s
[Train][Epoca 1/40] Batch 1640/4187  Loss: 0.472658 (t=0.155209, q=0.031745)  Tiempo: 201.0s
[Train][Epoca 1/40] Batch 1660/4187  Loss: 0.842914 (t=0.162110, q=0.068080)  Tiempo: 202.2s
[Train][Epoca 1/40] Batch 1680/4187  Loss: 0.379860 (t=0.215294, q=0.016457)  Tiempo: 204.7s
[Train][Epoca 1/40] Batch 1700/4187  Loss: 0.513599 (t=0.187064, q=0.032654)  Tiempo: 205.9s
[Train][Epoca 1/40] Batch 1720/4187  Loss: 0.292755 (t=0.192701, q=0.010005)  Tiempo: 208.2s
[Train][Epoca 1/40] Batch 1740/4187  Loss: 0.422084 (t=0.195868, q=0.022622)  Tiempo: 210.1s
[Train][Epoca 1/40] Batch 1760/4187  Loss: 0.294801 (t=0.156726, q=0.013807)  Tiempo: 212.0s
[Train][Epoca 1/40] Batch 1780/4187  Loss: 0.401153 (t=0.139148, q=0.026200)  Tiempo: 213.2s
[Train][Epoca 1/40] Batch 1800/4187  Loss: 0.233714 (t=0.126979, q=0.010673)  Tiempo: 214.5s
[Train][Epoca 1/40] Batch 1820/4187  Loss: 0.356339 (t=0.196776, q=0.015956)  Tiempo: 215.7s
[Train][Epoca 1/40] Batch 1840/4187  Loss: 0.224848 (t=0.136915, q=0.008793)  Tiempo: 218.1s
[Train][Epoca 1/40] Batch 1860/4187  Loss: 0.545351 (t=0.138843, q=0.040651)  Tiempo: 219.4s
[Train][Epoca 1/40] Batch 1880/4187  Loss: 0.791003 (t=0.180431, q=0.061057)  Tiempo: 220.7s
[Train][Epoca 1/40] Batch 1900/4187  Loss: 0.696363 (t=0.149333, q=0.054703)  Tiempo: 223.4s
[Train][Epoca 1/40] Batch 1920/4187  Loss: 0.425555 (t=0.156470, q=0.026909)  Tiempo: 224.9s
[Train][Epoca 1/40] Batch 1940/4187  Loss: 0.357075 (t=0.161812, q=0.019526)  Tiempo: 226.4s
[Train][Epoca 1/40] Batch 1960/4187  Loss: 0.363422 (t=0.159340, q=0.020408)  Tiempo: 228.1s
[Train][Epoca 1/40] Batch 1980/4187  Loss: 0.411970 (t=0.173624, q=0.023835)  Tiempo: 229.6s
[Train][Epoca 1/40] Batch 2000/4187  Loss: 1.362458 (t=0.187145, q=0.117531)  Tiempo: 231.0s
[Train][Epoca 1/40] Batch 2020/4187  Loss: 1.150828 (t=0.178869, q=0.097196)  Tiempo: 232.3s
[Train][Epoca 1/40] Batch 2040/4187  Loss: 0.846803 (t=0.176951, q=0.066985)  Tiempo: 233.7s
[Train][Epoca 1/40] Batch 2060/4187  Loss: 0.395747 (t=0.219431, q=0.017632)  Tiempo: 235.2s
[Train][Epoca 1/40] Batch 2080/4187  Loss: 0.862389 (t=0.172178, q=0.069021)  Tiempo: 236.5s
[Train][Epoca 1/40] Batch 2100/4187  Loss: 0.160661 (t=0.094581, q=0.006608)  Tiempo: 237.7s
[Train][Epoca 1/40] Batch 2120/4187  Loss: 0.371883 (t=0.169194, q=0.020269)  Tiempo: 238.9s
[Train][Epoca 1/40] Batch 2140/4187  Loss: 0.541142 (t=0.225389, q=0.031575)  Tiempo: 240.2s
[Train][Epoca 1/40] Batch 2160/4187  Loss: 0.730802 (t=0.203634, q=0.052717)  Tiempo: 241.4s
[Train][Epoca 1/40] Batch 2180/4187  Loss: 0.595688 (t=0.156645, q=0.043904)  Tiempo: 242.7s
[Train][Epoca 1/40] Batch 2200/4187  Loss: 0.943551 (t=0.162395, q=0.078116)  Tiempo: 243.9s
[Train][Epoca 1/40] Batch 2220/4187  Loss: 0.388250 (t=0.094183, q=0.029407)  Tiempo: 245.2s
[Train][Epoca 1/40] Batch 2240/4187  Loss: 0.663365 (t=0.165302, q=0.049806)  Tiempo: 246.4s
[Train][Epoca 1/40] Batch 2260/4187  Loss: 0.972466 (t=0.257070, q=0.071540)  Tiempo: 247.6s
[Train][Epoca 1/40] Batch 2280/4187  Loss: 1.134518 (t=0.184151, q=0.095037)  Tiempo: 248.8s
[Train][Epoca 1/40] Batch 2300/4187  Loss: 0.315333 (t=0.188587, q=0.012675)  Tiempo: 250.1s
[Train][Epoca 1/40] Batch 2320/4187  Loss: 1.040906 (t=0.173862, q=0.086704)  Tiempo: 251.2s
[Train][Epoca 1/40] Batch 2340/4187  Loss: 0.994438 (t=0.201724, q=0.079271)  Tiempo: 252.5s
[Train][Epoca 1/40] Batch 2360/4187  Loss: 0.240950 (t=0.198981, q=0.004197)  Tiempo: 253.7s
[Train][Epoca 1/40] Batch 2380/4187  Loss: 0.517900 (t=0.116045, q=0.040185)  Tiempo: 254.9s
[Train][Epoca 1/40] Batch 2400/4187  Loss: 0.986454 (t=0.169511, q=0.081694)  Tiempo: 256.1s
[Train][Epoca 1/40] Batch 2420/4187  Loss: 0.494032 (t=0.201230, q=0.029280)  Tiempo: 257.3s
[Train][Epoca 1/40] Batch 2440/4187  Loss: 0.316013 (t=0.164656, q=0.015136)  Tiempo: 258.5s
[Train][Epoca 1/40] Batch 2460/4187  Loss: 0.632616 (t=0.186318, q=0.044630)  Tiempo: 259.7s
[Train][Epoca 1/40] Batch 2480/4187  Loss: 0.342252 (t=0.208393, q=0.013386)  Tiempo: 260.9s
[Train][Epoca 1/40] Batch 2500/4187  Loss: 0.237523 (t=0.138098, q=0.009942)  Tiempo: 262.0s
[Train][Epoca 1/40] Batch 2520/4187  Loss: 0.817657 (t=0.140781, q=0.067688)  Tiempo: 263.2s
[Train][Epoca 1/40] Batch 2540/4187  Loss: 0.400861 (t=0.166618, q=0.023424)  Tiempo: 264.5s
[Train][Epoca 1/40] Batch 2560/4187  Loss: 0.523100 (t=0.164350, q=0.035875)  Tiempo: 265.8s
[Train][Epoca 1/40] Batch 2580/4187  Loss: 0.879516 (t=0.173458, q=0.070606)  Tiempo: 267.1s
[Train][Epoca 1/40] Batch 2600/4187  Loss: 0.362057 (t=0.121980, q=0.024008)  Tiempo: 268.4s
[Train][Epoca 1/40] Batch 2620/4187  Loss: 0.458224 (t=0.190832, q=0.026739)  Tiempo: 269.5s
[Train][Epoca 1/40] Batch 2640/4187  Loss: 0.492794 (t=0.224035, q=0.026876)  Tiempo: 270.7s
[Train][Epoca 1/40] Batch 2660/4187  Loss: 0.734681 (t=0.155729, q=0.057895)  Tiempo: 271.9s
[Train][Epoca 1/40] Batch 2680/4187  Loss: 0.712785 (t=0.164209, q=0.054858)  Tiempo: 273.1s
[Train][Epoca 1/40] Batch 2700/4187  Loss: 0.258833 (t=0.218840, q=0.003999)  Tiempo: 274.4s
[Train][Epoca 1/40] Batch 2720/4187  Loss: 1.063485 (t=0.173650, q=0.088983)  Tiempo: 275.6s
[Train][Epoca 1/40] Batch 2740/4187  Loss: 0.696003 (t=0.096853, q=0.059915)  Tiempo: 276.8s
[Train][Epoca 1/40] Batch 2760/4187  Loss: 0.387405 (t=0.223163, q=0.016424)  Tiempo: 278.0s
[Train][Epoca 1/40] Batch 2780/4187  Loss: 0.258175 (t=0.149258, q=0.010892)  Tiempo: 279.2s
[Train][Epoca 1/40] Batch 2800/4187  Loss: 0.934556 (t=0.153005, q=0.078155)  Tiempo: 280.4s
[Train][Epoca 1/40] Batch 2820/4187  Loss: 0.503537 (t=0.136755, q=0.036678)  Tiempo: 281.6s
[Train][Epoca 1/40] Batch 2840/4187  Loss: 0.659604 (t=0.193581, q=0.046602)  Tiempo: 282.9s
[Train][Epoca 1/40] Batch 2860/4187  Loss: 0.307761 (t=0.230266, q=0.007749)  Tiempo: 284.1s
[Train][Epoca 1/40] Batch 2880/4187  Loss: 0.334112 (t=0.198236, q=0.013588)  Tiempo: 285.3s
[Train][Epoca 1/40] Batch 2900/4187  Loss: 0.236183 (t=0.146491, q=0.008969)  Tiempo: 286.4s
[Train][Epoca 1/40] Batch 2920/4187  Loss: 0.268277 (t=0.149982, q=0.011829)  Tiempo: 287.6s
[Train][Epoca 1/40] Batch 2940/4187  Loss: 0.850554 (t=0.163190, q=0.068736)  Tiempo: 288.9s
[Train][Epoca 1/40] Batch 2960/4187  Loss: 0.305217 (t=0.160594, q=0.014462)  Tiempo: 290.1s
[Train][Epoca 1/40] Batch 2980/4187  Loss: 1.157607 (t=0.134799, q=0.102281)  Tiempo: 291.3s
[Train][Epoca 1/40] Batch 3000/4187  Loss: 0.451134 (t=0.134699, q=0.031644)  Tiempo: 292.5s
[Train][Epoca 1/40] Batch 3020/4187  Loss: 0.220951 (t=0.096235, q=0.012472)  Tiempo: 293.7s
[Train][Epoca 1/40] Batch 3040/4187  Loss: 0.887643 (t=0.171884, q=0.071576)  Tiempo: 294.9s
[Train][Epoca 1/40] Batch 3060/4187  Loss: 0.318664 (t=0.161459, q=0.015720)  Tiempo: 296.1s
[Train][Epoca 1/40] Batch 3080/4187  Loss: 0.365658 (t=0.220306, q=0.014535)  Tiempo: 297.3s
[Train][Epoca 1/40] Batch 3100/4187  Loss: 0.272624 (t=0.188240, q=0.008438)  Tiempo: 298.5s
[Train][Epoca 1/40] Batch 3120/4187  Loss: 0.910374 (t=0.231485, q=0.067889)  Tiempo: 299.7s
[Train][Epoca 1/40] Batch 3140/4187  Loss: 0.740254 (t=0.171380, q=0.056887)  Tiempo: 300.9s
[Train][Epoca 1/40] Batch 3160/4187  Loss: 0.558022 (t=0.210513, q=0.034751)  Tiempo: 302.1s
[Train][Epoca 1/40] Batch 3180/4187  Loss: 0.373957 (t=0.140503, q=0.023345)  Tiempo: 303.3s
[Train][Epoca 1/40] Batch 3200/4187  Loss: 0.423486 (t=0.173000, q=0.025049)  Tiempo: 304.4s
[Train][Epoca 1/40] Batch 3220/4187  Loss: 0.948892 (t=0.149874, q=0.079902)  Tiempo: 305.7s
[Train][Epoca 1/40] Batch 3240/4187  Loss: 0.316398 (t=0.168277, q=0.014812)  Tiempo: 306.9s
[Train][Epoca 1/40] Batch 3260/4187  Loss: 0.814169 (t=0.228421, q=0.058575)  Tiempo: 308.1s
[Train][Epoca 1/40] Batch 3280/4187  Loss: 0.681481 (t=0.198865, q=0.048262)  Tiempo: 309.2s
[Train][Epoca 1/40] Batch 3300/4187  Loss: 0.613867 (t=0.119184, q=0.049468)  Tiempo: 310.4s
[Train][Epoca 1/40] Batch 3320/4187  Loss: 0.837199 (t=0.139561, q=0.069764)  Tiempo: 311.6s
[Train][Epoca 1/40] Batch 3340/4187  Loss: 0.503406 (t=0.090474, q=0.041293)  Tiempo: 312.8s
[Train][Epoca 1/40] Batch 3360/4187  Loss: 0.657287 (t=0.281303, q=0.037598)  Tiempo: 314.0s
[Train][Epoca 1/40] Batch 3380/4187  Loss: 0.328086 (t=0.162531, q=0.016555)  Tiempo: 315.3s
[Train][Epoca 1/40] Batch 3400/4187  Loss: 1.042813 (t=0.199567, q=0.084325)  Tiempo: 316.4s
[Train][Epoca 1/40] Batch 3420/4187  Loss: 0.368534 (t=0.166878, q=0.020166)  Tiempo: 317.6s
[Train][Epoca 1/40] Batch 3440/4187  Loss: 0.985345 (t=0.280955, q=0.070439)  Tiempo: 318.8s
[Train][Epoca 1/40] Batch 3460/4187  Loss: 0.673440 (t=0.235133, q=0.043831)  Tiempo: 320.0s
[Train][Epoca 1/40] Batch 3480/4187  Loss: 0.478818 (t=0.264048, q=0.021477)  Tiempo: 321.2s
[Train][Epoca 1/40] Batch 3500/4187  Loss: 0.230908 (t=0.151092, q=0.007982)  Tiempo: 322.4s
[Train][Epoca 1/40] Batch 3520/4187  Loss: 1.055836 (t=0.191913, q=0.086392)  Tiempo: 323.6s
[Train][Epoca 1/40] Batch 3540/4187  Loss: 0.356968 (t=0.199237, q=0.015773)  Tiempo: 324.8s
[Train][Epoca 1/40] Batch 3560/4187  Loss: 0.414170 (t=0.197096, q=0.021707)  Tiempo: 326.0s
[Train][Epoca 1/40] Batch 3580/4187  Loss: 0.379555 (t=0.187813, q=0.019174)  Tiempo: 327.2s
[Train][Epoca 1/40] Batch 3600/4187  Loss: 0.374861 (t=0.094861, q=0.028000)  Tiempo: 328.4s
[Train][Epoca 1/40] Batch 3620/4187  Loss: 0.301807 (t=0.216322, q=0.008548)  Tiempo: 329.6s
[Train][Epoca 1/40] Batch 3640/4187  Loss: 0.273604 (t=0.125324, q=0.014828)  Tiempo: 330.9s
[Train][Epoca 1/40] Batch 3660/4187  Loss: 0.644137 (t=0.199930, q=0.044421)  Tiempo: 332.0s
[Train][Epoca 1/40] Batch 3680/4187  Loss: 0.271063 (t=0.109119, q=0.016194)  Tiempo: 333.2s
[Train][Epoca 1/40] Batch 3700/4187  Loss: 0.384966 (t=0.159175, q=0.022579)  Tiempo: 334.4s
[Train][Epoca 1/40] Batch 3720/4187  Loss: 0.360327 (t=0.120137, q=0.024019)  Tiempo: 335.6s
[Train][Epoca 1/40] Batch 3740/4187  Loss: 0.969563 (t=0.150668, q=0.081889)  Tiempo: 336.8s
[Train][Epoca 1/40] Batch 3760/4187  Loss: 0.718470 (t=0.193510, q=0.052496)  Tiempo: 338.0s
[Train][Epoca 1/40] Batch 3780/4187  Loss: 0.781080 (t=0.174994, q=0.060609)  Tiempo: 339.1s
[Train][Epoca 1/40] Batch 3800/4187  Loss: 0.530819 (t=0.185568, q=0.034525)  Tiempo: 340.3s
[Train][Epoca 1/40] Batch 3820/4187  Loss: 0.402009 (t=0.086160, q=0.031585)  Tiempo: 341.5s
[Train][Epoca 1/40] Batch 3840/4187  Loss: 0.360760 (t=0.179910, q=0.018085)  Tiempo: 342.7s
[Train][Epoca 1/40] Batch 3860/4187  Loss: 0.509051 (t=0.135598, q=0.037345)  Tiempo: 343.9s
[Train][Epoca 1/40] Batch 3880/4187  Loss: 0.870667 (t=0.145527, q=0.072514)  Tiempo: 345.2s
[Train][Epoca 1/40] Batch 3900/4187  Loss: 0.371463 (t=0.103216, q=0.026825)  Tiempo: 346.4s
[Train][Epoca 1/40] Batch 3920/4187  Loss: 0.657074 (t=0.140844, q=0.051623)  Tiempo: 347.7s
[Train][Epoca 1/40] Batch 3940/4187  Loss: 0.316772 (t=0.123960, q=0.019281)  Tiempo: 348.8s
[Train][Epoca 1/40] Batch 3960/4187  Loss: 0.796772 (t=0.120506, q=0.067627)  Tiempo: 350.0s
[Train][Epoca 1/40] Batch 3980/4187  Loss: 0.253545 (t=0.144143, q=0.010940)  Tiempo: 351.2s
[Train][Epoca 1/40] Batch 4000/4187  Loss: 0.924497 (t=0.161495, q=0.076300)  Tiempo: 352.4s
[Train][Epoca 1/40] Batch 4020/4187  Loss: 0.270041 (t=0.172030, q=0.009801)  Tiempo: 353.5s
[Train][Epoca 1/40] Batch 4040/4187  Loss: 1.064269 (t=0.188578, q=0.087569)  Tiempo: 354.8s
[Train][Epoca 1/40] Batch 4060/4187  Loss: 0.282582 (t=0.139573, q=0.014301)  Tiempo: 356.0s
[Train][Epoca 1/40] Batch 4080/4187  Loss: 0.488205 (t=0.200009, q=0.028820)  Tiempo: 357.2s
[Train][Epoca 1/40] Batch 4100/4187  Loss: 0.732522 (t=0.208535, q=0.052399)  Tiempo: 358.6s
[Train][Epoca 1/40] Batch 4120/4187  Loss: 0.706388 (t=0.256567, q=0.044982)  Tiempo: 359.9s
[Train][Epoca 1/40] Batch 4140/4187  Loss: 0.313160 (t=0.185653, q=0.012751)  Tiempo: 361.0s
[Train][Epoca 1/40] Batch 4160/4187  Loss: 0.275366 (t=0.143797, q=0.013157)  Tiempo: 362.6s
[Train][Epoca 1/40] Batch 4180/4187  Loss: 0.415460 (t=0.193697, q=0.022176)  Tiempo: 364.0s
[Train] Epoca 1 terminada en 364.5s  Loss: 0.563743  (t=0.168825, q=0.039492)
[Val][Epoca 1/40] Batch 0/789  Loss: 0.148150 (t=0.135389, q=0.001276)  Tiempo: 33.2s
[Val][Epoca 1/40] Batch 20/789  Loss: 0.277117 (t=0.272623, q=0.000449)  Tiempo: 33.8s
[Val][Epoca 1/40] Batch 40/789  Loss: 0.935709 (t=0.549442, q=0.038627)  Tiempo: 34.6s
[Val][Epoca 1/40] Batch 60/789  Loss: 0.611481 (t=0.494122, q=0.011736)  Tiempo: 35.4s
[Val][Epoca 1/40] Batch 80/789  Loss: 0.442626 (t=0.388438, q=0.005419)  Tiempo: 36.2s
[Val][Epoca 1/40] Batch 100/789  Loss: 0.396037 (t=0.389084, q=0.000695)  Tiempo: 36.9s
[Val][Epoca 1/40] Batch 120/789  Loss: 0.178599 (t=0.171136, q=0.000746)  Tiempo: 37.7s
[Val][Epoca 1/40] Batch 140/789  Loss: 0.277403 (t=0.130497, q=0.014691)  Tiempo: 38.5s
[Val][Epoca 1/40] Batch 160/789  Loss: 0.340567 (t=0.149433, q=0.019113)  Tiempo: 39.3s
[Val][Epoca 1/40] Batch 180/789  Loss: 0.590122 (t=0.134756, q=0.045537)  Tiempo: 40.0s
[Val][Epoca 1/40] Batch 200/789  Loss: 0.027759 (t=0.023957, q=0.000380)  Tiempo: 40.8s
[Val][Epoca 1/40] Batch 220/789  Loss: 0.287307 (t=0.113053, q=0.017425)  Tiempo: 41.5s
[Val][Epoca 1/40] Batch 240/789  Loss: 1.395171 (t=0.159641, q=0.123553)  Tiempo: 42.3s
